review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Lovely company,2015-02-07,,5,,So many good things. It is such a fun and innovative environment to be in. Everyone is nice and teamwork is key. Free food occasionally too.,I am a newbie so I am not as experienced as a lot of the older employers so it is more of a personal thing that a company thing.
Growing pains,2015-05-14,"Finance Director in New York, NY",5,,Terrific colleagues. Growing business. Amazing spirit and smarts. Great food.,Large and complex organization. Hierarchical. Silo'd. Unable to keep pace with other tech companies.
Compensation Associate,2018-09-13,"Associate Compensation Analyst in Mountain View, CA",5,,"Great team, high level work output, very principled",Performance review and promotion process has a lot of room for improvement across Google
"Great Salary, Benefits, and Flexibility",2020-05-30,"Software Engineer in Mountain View, CA",5,,"It's just a very flexible place to work, as a Software Engineer. I always felt like my voice was being heard, I was given lots of agency, and was trusted.","Honestly, my main complaint was ""Google is a Monopoly, and that made me uncomfortable"". Mileage may vary."
"Google is still a great company, but could work on more individual employee attention.",2008-06-11,"Staff Software Engineer in Mountain View, CA",4,,"Google's management allows, or rather, encourages engineers to take as much ownership as they like of projects. Product managers are there to work with engineers to direct the product, as their job is to know the customers and the marketplace and come up with a good direction for products. Because a lot of what the marketplace wants is illogical, engineers often argue with product management, and such behavior is part of what makes engineering a great place to be. You can actually have a significant impact on product direction.  Additionally, Google is very fair about how promotions work. The engineers who impress their colleagues get promoted. Those who don't impress their colleagues don't get promoted. Thus, most good engineers will get promoted. I've heard lots of people complain about this process, but usually I hear this from engineers who aren't that impressive. It could be that the explanation for *why* they aren't getting promoted isn't transparent enough...but I don't know.  In almost all situations, you are in control of your own destiny at Google. You set your own goals. You set your own timeline to achieve those goals. Management is there to guide you in setting these goals, but it is your duty to set good goals and strive to achieve them. This is also very empowering, and avoids the micromanagement that occurs at other companies.  Then there's the obvious, which everyone else has already mentioned, like the *great* food, the massages, the really understanding/flexible management when it comes to personal issues, the good benefit package, etc.","Google is big, so your impact often seems tiny with regard to the company as a whole. Things are gradually getting more and more bureaucratic, the pain of being a public company with profits to protect. You gradually feel less and less important to the company as time goes on, as the company grows to many 10s of thousands of employees. Things like the Founder's Awards, which originally were supposed to be motivating factors to great products could end up being demotivating for many. For example, if you are stuck on a project that is in maintenance mode, or if you launch a great product that is overlooked, you might have little motivation to work hard again."
"Great engineers, mediocre managers.",2008-06-12,"Software Engineer in Mountain View, CA",4,,"The quality of my co-workers is phenomenal. You can be sure that any idea you might have will be thorougly analyzed and considered. People are friendly, intelligent and in the vast majority of cases very easy to get along with.  The infrastructure that Google has built up really frees the programmer from a lot of fundamental worries and allows him or her to concentrate on solving the high-level problem. The available tools make accessing a tremendous amount of computing power very straightforward.  I have always been satisfied with my managers trust me when I say I need to take time off or work from home. It is very liberating to know that your manager supports you when you need this kind of latitude because of things happening outside work.","I believe that the quality of the middle management leaves a lot to be desired. I find the quality of middle managers to be extremely variable. I believe some managers do not actively contribute to a good outcome for the team. Also, I believe that Google is not good at weeding out those managers who do not perform well.  Google's ""slotting"" process is terrible. I know many instances of people who have applied for positions that interest them, only to be ""slotted"" into positions which they do not like. Once you are slotted, it is very difficult to move out of your position. It could take months, maybe even a year or so.  Also, these same middle managers have sole control over your quarterly evaluation. These evaluations feed into your annual bonus, so if you are incorrectly slotted and do not perform to the best of your abilities, then you are triply penalized: your evaluations will be poor, your bonus will go down and it will become harder for you to transfer to another team."
Google is a nice place to work,2008-06-22,"Team Lead in Mountain View, CA",4,,"There are many things to highlight here: the talented people I work with; the perks (there are really good stuff here, life a awesome health insurance, gym, plenty off food, etc). And why not mention the prestige to work on such famous company. This can really open a lot of door both currently and in the future.",The amount of things we have in our plates. The workload seems to be overwhelming now and then. Sometimes it is difficult to find the balance between you personal and professional life. But the company has been working hard in this issue to.
"Awesome perks and work environment, frustrations around career path",2008-07-02,"Online Operations Strategist in Mountain View, CA",4,,"Bright interesting coworkers; the opportunity to take on lots of responsibility and potentially be responsible for large numbers of users or dollars very quickly; free food; health benefits. There are incredible outside speakers who come (Obama, Hillary Clinton). You'll probably only be able to see them on video unless you devote hours of your workday to waiting in line to see them in person, but it's still live and pretty darn cool!  I work in Online Sales and Operations, where pretty much everyone gets a weekly one-on-one meeting with their manager. That is one upside to working in the sales organization as opposed to some other areas of the company. Many engineers have limited facetime with their manager.","Total compensation is good, but your base salary will be low. You'll make up for it in bonus and the cost of not having to buy breakfast and lunch. You won't get the bonus if you're on leave (i.e., medical leave, maternity leave, etc) so you'll end up getting a lower slice of your total compensation than you might at some companies that provide a higher base salary.   There is huge variation among managers in the sales organization. Some have no experience managing people, some have experience but still aren't good managers, and some are great.   People who think up innovative new ideas are recognized and compensated better than people who do all the work to implement those ideas. Depending on where you are on the ""thinking up crazy new ideas"" scale, you this may be a downside for you.  Expectations aren't clearly set in the online sales organization--you can discuss with your manager ad naseum what the expectations are, what projects to complete, etc. but you can never be assured of a particular reward (performance rating, bonus, promotion) for completing everything you discuss. Basically your manager can't promise you anything. This is un-motivating for me personally; you may or may not be motivated by this structure.  Engineering is king at Google--you may develop an inferiority complex if you are not in engineering. They won't even give the same headphones to non-engineers as they will to engineers. I tried requesting them and was denied!  Online Sales and Operations is not very flexible about work-life stuff, such as telecommuting a couple of days a month, arriving late in the morning, etc. It is fine to do it every now and again if you ask permission from your manager in advance and have a valid reason like an appointment. Engineering offers much more flexibility in this area."
Best place in the world,2008-11-07,"Software Engineering in Mountain View, CA",5,,"Simple a great place to work. There are plenty of videos and articles about how Google is the best place to work, and it's all true.","None, at all. Seriously. If anything they provide such a great work environment that I don't want to leave... ever."
"Love the job, love the people, overall great opportunity to work for an 'it' company",2009-06-10,Account Strategist,5,,"Great place to work, cutting edge industry, excellent online marketing training",Job growth could be limited as company gets older. Sometimes job growth gets a bit stale.
Still a great place to work as long as you're dreaming to be suddenly rich,2009-08-28,"Senior Software Engineer in Mountain View, CA",4,,- Smart people - Great technology - Engineering driven - Huge impact on the world - Profitable and financially stable - Perks,"- Base pay average, though bonus is high - low number shares of stock (plus, stock prices are low compared to peak) - Getting big and bureaucratic (e.g., launch process long and painful) - Harder to advance because of stronger peers - Minimal management attention: non-self-starters can get lost"
"When No One ""Owns"" Decisions and Managers Fail to Lead, It's Easy for People to Coast",2010-02-05,"Non-engineer in New York, NY",2,,"-Great food -Internal transparency when it comes to what projects are being worked on (not transparent on things like promotions) -Lots of stuff going on -Always changing -Fun people -Great location in NYC -Speakers and authors visit Google--great perk! -Concierge team helps arrange discounts, etc. -In-house massage (I will miss that!) -Good for the resume -Great place to meet future start-up partners. Cool techie environment. Learn the latest and greatest in the tech world as it develops.","-Biggest problem at Google = poor managers who lack leadership skills. My manager never once created an annual or quarterly strategic business plan. He (actually *I*) filled in the template given by management, but he never created a plan we could work toward. As a result, people did what they wanted, which was not always most profitable (in part because short term incentives don't align with long term profitability). This created a lot of problems. In 2007, the company created a new layer of middle-manager jobs and hired people internally...without training them to be managers! Disaster. Lots of inefficiency and broken promises. Horrible decision that continues to plague employees. There are some good managers, I just didn't work with any.  -No career development. Minimal worthwhile training. You can take a course here and there, but when it comes to moving around the company, watch out. Sales, Engineering, and Enterprise are silos---you can't move between them. *Everyone* complains about this. Smart people have for years been talking about leaving. -They fired most of HR in 2009 (the others have always been contract workers without benefits); what remains of HR is really weak. HR is never helpful anyway. -No one ""owns"" decisions (not even managers or their managers!), but everyone gets a say...so few risks get taken and greatness rarely evolves beyond the idea stage -There's a lot of mediocrity; why improve when improvement might require you or teammates to work a little smarter or harder? Lots of resistance to change that requires more work. -Flat organization is bad for people whose work shows skill beyond job level / area & typical promotion cycles (senior management encouraged national sales team to think of lateral moves as promotions...even though you don't make more money, get better titles--and then must start the promotion journey afresh as if you had never worked there before) -Salary. When Google offered me the job, a well-known, respected web property with a similar job did as well. The latter offered me TWICE as much money as Google. Twice! And all the good benefits.  -Salary increases over time. When you're promoted, you don't make all that much more. Bonuses are small (and taxed at 50%). Options are not worth as much as you think. And you don't get as much stock as you think, either. (These are taxed at 50%, too, so you don't really get very much!)  All of this relates to the non-engineering side. I always really liked the engineers and when I worked with their projects found great synergies. Unfortunate the sales side made it so hard to move over!"
Believe the hype,2013-11-17,"Software Engineer III in New York, NY",5,,"Google is really a fantastic place to work. You get to engage with challenging, exciting problems at the height of your intelligence, in a community of passionate, brilliant peers.","Google is a huge multinational corporation, so -- while they do make an admirable attempt at shielding individual employees from all the bureaucracy and inertia that entails -- those downsides are not entirely avoidable."
It was a great experience.,2014-02-21,"Senior Strategist in Mountain View, CA",5,,"You work with I highly educated, high achieving, highly motivated bunch of very cultured people.",The expectations to do great things is difficult for a career person who happens to have a family with you children. Time management is a must.
"awesome role, but still under the thumb of the PM",2014-02-27,"New Business Development in Mountain View, CA",5,,get to work with PMs who are talented and amazing and you get to have a lot of responsbility,PMs own you and they can tell you what to do - you're basically working for them
Like nothing else and a lot of opportunities to grow,2014-03-05,"Software Engineer II in San Francisco, CA",5,,- You work with amazing people - You learn thousands of things in a very reduced amount of time - Everything is there to make you feel good about your work,- Being clever sometimes slow you down - Priorities between teams are not always on the same page
"In and out place but still better than most places, and you learn a ton.",2014-08-11,Anonymous Employee,4,,"Sense of community, nice work and life balance, and grand thinking.",Getting stuck in the middle of bad management really turns your work life upside down.
An extraordinary company with seemingly limitless resources investing in so many bleeding-edge areas,2014-11-15,"Account Executive in Los Angeles, CA",4,,"Unbelievable perks, brilliant minds, lots of opportunity to learn new things in an ever-evolving environment.","Hard to move up, very political at times, career advancement not always based on merit alone."
"Google, Ok for the young with no families",2014-12-18,"Google Earth, Acquired From Keyhole in Mountain View, CA",3,,Benefits Pay Excitement of a fast moving tech company,Long hours away from family if you have it. Feeling lesser if you dont work extremely long hours. Stock options not very valuable since they got so big
Project Manager,2015-04-28,,3,,Freedom to work and get things done. Opportunity to learn and lead if motivated to do so. Exciting technology and opportunity to launch a cool product to the marketplace.,No real cons outside of too many decision makers and not enough doers of work. The technology worked but the business plan for delivery may have needed some tweaking considering they are closing shop.
Channels Specialist,2015-07-20,"People Services Specialist in Mountain View, CA",4,,Google is an incredible company which takes good care of its employees. You'll enjoy the relaxed atmosphere and the perks.,"Google employees aren't necessarily challenged by their role and often are capable of much more than their present responsibilities; therefore, to make the most of your time here, you should seek out projects and challenges rather than wait for them."
Great Company,2015-08-28,"Anonymous Employee in Mountain View, CA",5,,"Great Culture - Openness from senior management, how people are treated Great Coworkers - Smart and Hardworking Great Senior Leaders - Smart",Slow in decision making. Sometimes too slow to react to market trends.
I love this company,2016-08-09,"Network Engineer in New York, NY",4,,Google is one of best company in IT sector there are many people to work here i also have to work here and its pay high salary package for student,Challenge is nothing more for i m always challenge with my self not with other they know what can they do but i know what need for google
pretty chill,2016-11-08,Anonymous Employee,4,,"the food was pretty dece, nice espresso machines, no one really noticed that I was severely depressed and not getting any work done for almost 2 years","offices are in the suburbs. there's a free bus from san francisco, but the commute is still hella uncool"
"Pleasant enough, but overly bureaucratic.",2016-12-21,"Senior Software Engineer in New York, NY",4,,"Pretty good pay. Great perks. Relaxed environment. Challenging problems, with scale and variety not available elsewhere.","It is hard to make a positive impact in such a large company. Most positions are in California Crowded offices, cramped spaces. A bit blokey"
Bad Management Outweighs Great Benefits,2017-01-13,Anonymous Employee,3,,"Work among very intelligent people, material amenities, over all culture that inspires learning and curiosity.","Senior employees are promoted to management positions that they are not qualified for, creating a large negative impact on the team direction and morale."
Enjoyed working at google Trust and Safety,2017-02-10,Strategist,5,,"Exposure to google infrastructure, unlimited access to computing power. Can build crazy things, wonderful colleagues.","Work life balance can get a bit challenging. If you are on a operations roles, you get sucked in to operation role and your passion for building new things increases at the same time they will increase your operational workload."
Amazing SUmmer,2017-04-16,"Software Engineering Intern in Mountain View, CA",5,,"Great people, never met an annoying person. The social values of the company are great. Relaxed environment is a big plus.",Stockholm syndrome :/ It is easy to feel intimidated. Google is a big company with a lot of insider technologies; don't expect to know it all from day one.
TPA insurance Human Resources,2017-04-27,,5,,"People , travel and invention being able to share my ideas and explore new opportunities , meeting new people and exploring new things","I'm older then most of your interns , I however am excellent and HR management and supporting a team , travel also"
"Software Engineer, Tools & Infrastructure",2017-08-07,"Infrastructure Software Engineer in Mountain View, CA",5,,"Good perks, salary, bonus; smart coworkers; very liberal and open minded; lots of activities and opportunities to learn","Company is growing really big, so for lower-level engineers it's harder to make a significant impact. Most tools are internal only, so if you switch company you'll need to relearn the whole development stack."
Product Manager,2017-09-02,"Anonymous Employee in New York, NY",4,,- work with very smart people - work on some interesting problems - good opportunities to grow professionally if you take them - good comp once you hit certain levels,- tremendous and sometimes vicious politics - career advancement is tied to your manager and what you work on - career mobility is very limited outside of MTV
Software Engineer,2018-05-18,"Software Engineer in Mountain View, CA",4,,"Great health insurance plans, especially its HDHP called gHIP. Great 401k plans, which allows you to do ""mega"" backdoor Roth conversion. Great little perks here and there: internet reimbursements, mobile data plan reimbursements, gym reimbursements, free collision waiver for (personal) car rentals, free meals, etc.",Average compensation package. Less excitement on projects. Less expectation on the growth of its stock price.
Events Marketing Manager,2016-10-18,,5,,"Great benefits, ability to work on exciting projects, transparency into company goals and efforts across all different departments.",Many different and changing processes. Huge company so easy to feel small and not impactful. Many levels to climb to be promoted and difficult promotion process.
Great Company,2016-11-14,Anonymous Employee,5,,Fantastic people.opportunity to learn. Allowed to innovate and challenge the status quo.,Not a huge amount thankfully.one might be is that there is lots of intelligent people can make it hard to shine at times.
Program Manager,2017-03-13,"Program Manager in Mountain View, CA",5,,"Great Salary, Great Benefits, Free Food! Management really cares; Google really cares about their employees. Interview processes ensure that only the best people are hired.",There really are not many. The company has a start-up mentality so things are always changing. You must be comfortable with constantly changing priorities and reorganization.
Great place to work,2017-05-25,"M&A in San Francisco, CA",5,,"People, perks, salary, benefits. One of the top payers around and lots of flexibility in benefits and work schedule. Have had many great managers","Little room to grow, long hours. Feels very much like a big company now and your contributions can feel insignificant"
Great benefits,2017-07-17,Anonymous Employee,4,,"Creative people, great campus and benefits, and I really love my job. The ability to work on multiple projects at once is highly desirable.","None that I can think of. The commute is long, but that's my problem, not theirs."
Old time Googler,2018-03-06,"Anonymous Employee in Mountain View, CA",4,,"Positive Tech culture still there Benefits, pay and equity Flexible schedule",Starting to ossify with process and rules.  Performance review and promo process is a farce.
"Great teammates, projects, pay, and perks",2018-08-19,"Senior Software Engineer in Seattle, WA",5,,A consequence of the crazy hiring bar is that everyone you work with is very smart and you can rely on your teammates to get things done.,"I guess some of the typical big company stuff, like it sometimes taking longer for a project to complete."
Fulfilling work that matched my skill set,2019-08-07,"Program Manager in Kansas City, MO",4,,Co-workers in local office were great to work with. Work was challenging yet fulfilling. Pay and benefits were very good.,I would still be there had it not been for a change in strategy for particular product line I supported. Limited opportunities in certain areas of the country.
"A place full of good colleagues, good welfare",2020-01-05,"SRE in Los Angeles, CA",5,,", a place that just continues to grow, a place where you can work with pride and work in a relaxed way.","It's a little downside, but it's just getting bigger."
A place of countless possibilities,2020-05-05,"User Experience Designer in San Francisco, CA",5,,Google tries its best to provide growth opportunities. Employees get to connect with mentors and take classes. The work life balance is great so the employees can block out time to learn and grow in ways they desire.,Every team is very different. Understanding the team before going in is very important.
Excellent place to work,2015-10-31,"Senior Software Engineer in Mountain View, CA",5,,"Lots of smart people, challenging work, and flexibility to move around to different teams.",Can be very stressful at first and work/life balance can be difficult (depending on the team).
Best company to work for,2015-11-10,"Business Analyst in Mountain View, CA",5,,Awesome people awesome culture awesome place to work free food,Too much work to do in a time
Great company,2015-11-25,Senior Software Engineer,4,,"Great work-life balance. Very friendly and cooperative colleagues, partly due to the way we hand out promotions. Internally rather transparent and management seems to listen to what we want.","There are many overqualified and hardworking people here. Just hard work alone will not get you anywhere. You need to source for good projects, work hard and smart in order to have decent career advancement."
Great Place to Intern At,2016-09-19,,5,,Treated interns very nicely. The teams were extremely welcoming. The perks were obviously the best part. :D,"The company is really big, so some days can be really slow."
Overall great company,2016-10-17,Anonymous Employee,5,,"Smart coworkers, beautiful offices, great perks","It's a big company - decisions are starting to get made for political reasons, and a few Bs have been hired who now hire Cs"
Great place to work,2016-11-07,"Software Engineer III in Mountain View, CA",4,,"Most people I worked with were very intelligent, friendly, and respectful. Engineers are well-respected, and the tools and processes are world-class. My programming skill has improved very significantly in the year and a half that I was here.","Although it does a good job of cutting down on bureaucracy, Google is not completely free from some problems that affect large companies. Because there are so many brilliant people fighting for projects, politically savvy becomes an important skill. Additionally, occasional shake-ups do mean that some projects get canceled."
Test Engineer,2017-01-11,Anonymous Employee,5,,Great place to work at and I have worked on many companies.,I don't recall any cons. This is really a great place to work at.
"Great culture, great people",2017-02-03,"Engineering Manager in Kirkland, WA",5,,Get to work with some of the best software engineers around.,Increasingly bureaucratic as it gets larger.
Best Company Ever,2017-04-05,"Intern in Los Angeles, CA",5,,Free food Excellent People Good Mentors Great Opportunities Excellent Infrastructure Updated Technology Always Innovating,Too Busy People Inferiority Complex Sometimes you feel you are very alone in this big company Its no longer a startup
Great company,2017-05-13,"Software Engineer in San Bruno, CA",5,,Super flexible working hours Good pay Do as much work as you want and get recognized for as much as you do,"Getting somewhat cumbersome to do some development tasks, due to larger overhead"
Developer,2017-03-22,Anonymous Employee,5,,"Fun enviorment, You learn a lot while you are there",Maybe the work to life balance could be better but overall it was very good
Great Company,2017-03-28,"Anonymous Employee in Mountain View, CA",5,,"I worked with a lot of talented people, which helped raise my own skills.",The hours can be long and the expectations high.
Channels Specialist,2017-04-20,Anonymous Employee,5,,Amazing work-life balance and ability to act autonomously!,Training and onboarding new team members in their line of service; but we're getting better!
"Exciting, difficult, and meaningful work.",2017-05-04,"Senior Security Engineer in Mountain View, CA",5,,"Talented people, hard problems, great environment.","Intense pressure and competition in certain teams. Product plans change quickly, some projects die before completion."
Great place to work,2017-05-16,"Operations Manager in San Francisco, CA",5,,"Flexible working environment, great people, great perks, tons of opportunities across all types of disciplines... hard to get bored.",experience (positive or negative) can vary by manager
Corporate Operations Engineer,2017-05-18,Anonymous Employee,5,,"Great pay, great culture, interesting work","sexism within all male teams and its just accepted, woman advised not to transfer to those teams"
Great Company,2017-07-03,Anonymous Employee,5,,"A lot of trust in individuals to do their job well, interesting projects that can have a huge impact on billions of users.",None that I have run into.
Software Engineer,2017-07-12,"Software Engineer in San Francisco, CA",5,,This was a great company environment to work for.,There were long hours for this job.
Sales strategy & operations,2017-09-19,Anonymous Employee,5,,"Huge revenue impact, unlimited resources if you build your business case","Large company, can feel like a machine requiring sign off at many levels"
Product Specialist,2018-02-02,,5,,Great benefits and super smart people to work with.,As the company gets bigger things start to move a lot slower
Work Place,2014-03-14,,5,,Great place to work! Went there several times and the place is just amazing,None. The place is awesome. No cons to report at this time
Great,2014-06-23,"Software Engineer in Mountain View, CA",5,,Good culture. Wacky HQ. Good Perks,"Bad management, some leaders take things not so seriously"
"Good, Needs Help",2014-07-08,"Software Engineer in Mountain View, CA",4,,The interesting projects and people are a huge pro for me. The salary is extremely good as well. I'm very excited to see the Company's future.,"Work/Life Balance is extremely hard. I don't know why they insist on turning us into slaves. If you have a bad manager, your experience will surely be ruined."
A Challenging and Exciting Time!,2014-08-27,"Anonymous Employee in Mountain View, CA",5,,Having a voice with upper management.,None that I can think of off the top of my head.
"Talented, driven and passionate team environment.",2014-09-17,,4,,"You get to focus on what you do best. Google tries its best to take care of everything else (within reason) so that you can focus on doing what you do best. Little things like: food, transportation, entertainment, and the right tools for the job ( computers, phones, and even desks)","Since it's becoming bigger and bigger, you get the feeling that you're contributions are not making a big impact. Which leads many googlers to leave after 18 months."
Talent Acquisition,2014-09-23,"Senior Recruiter in Mountain View, CA",5,,"Great processes, strong systems, smart hiring managers, excellent employment branding","Vague career path for TA professionals,"
An Intern's perspective,2015-02-16,Intern,5,,"Great office culture, perks, company values, global footprint","promotions, compensation, smaller offices in remote areas, difficult to ignore the free snacks, too much free food"
Life at Google,2015-02-21,,3,,"Interesting projects, many smart people, occasionally interesting people, perks are good, great ability to learn","Many projects don't make money or are a challenge from a go-to-market perspective so it can be very difficult to attract the talent needed for the role, hiring committee is sometimes our own worst enemy, ad revenue is down and it is felt throughout the organization, there are a lot of jerks and everyone has an edge- they may be ok to work with but you aren't going to make friends here"
Senior Software Engineer,2015-04-28,"Senior Software Engineer in Mountain View, CA",5,,"Absolutely great place. Very, very smart co-workers engaged in doing amazing stuff.",You need to be very bright to keep up with your peers.
Lives up to the hype,2015-06-25,Financial Analyst,5,,"Colleagues, culture, resources, perks, benefits","Commute, cost of living in the Bay Area"
Engineering Practicum Intern,2015-10-08,,3,,"It had a fun work environment, and people are amazing.","Was not working on a project I particularly liked, and I saw that it can be difficult to move around in the company"
Awesome and fun place to work at,2016-02-09,"Research Intern in Mountain View, CA",5,,It's Google after all! I had a great time working there and my co-workers were quite supportive.,The workload was quite heavy and sometime I had to work late nights.
Greatest place to work,2016-05-20,Anonymous Employee,5,,"Everything is great. The co-workers, the perks, the food, the benefits, the salary. It's the best place to work.","Every job has bad days, but this place's bad days aren't really that bad."
Senior Product Marketing Manager,2016-07-02,"Senior Product Marketing Manager in Mountain View, CA",4,,"High energy, fast paced. Not competitive. A lot of room to self-direct and work on projects of interest.","No business discipline. Poor senior leadership. Too much of a focus on ""shiny things"" vs. driving revenue."
Software Engineer,2016-09-27,,5,,"Great work place, good benefits and over all nice place to work","Get's really competitive, everyone stays in late due to the food."
Communications Officer,2017-02-01,,3,,Fulfilling work and opportunity to travel and represent your country. Gained important skills and training such as facilitating work shops.,Pay could be better as well as benefits. The work environment also needed an upgrade such as kitchen facilities and work spaces.
Great place to work,2017-02-21,"Technical Program Manager in Mountain View, CA",5,,"Perks on campus and products we get to work on are awesome, but the people are the best part.",Lots of bureaucracy and your experience can vary depending on what organization you are.
"A growing company, but culture changes with new CFO",2017-11-07,"Anonymous Employee in San Francisco, CA",4,,company has many growing opportunities in new products and initiatives,"culture changes with the arrival of new CFO, more cost control, cutting perks and benefits"
Great for new grads,2018-05-22,"Software Engineer in Los Angeles, CA",4,,"Good work environment, great peers. Excellent benefits and compensation.","Walking fine line for promotions, merciless weeding out slow growers. Bad for mothers in terms of life/work balance. Spaces are crammed."
X Internship,2018-07-12,,5,,"Incredible people to work with, meaningful projects, and a lot of room to grow technical skills",can take a long time to feel like you're familiar with internal technical infrastructure
"Lack of Respect, Superficial & Self-Entitled People, Lowest EQ Around Silicon Valley",2015-05-07,"Writing in Mountain View, CA",1,,"Well, you might say that it's the on-site perks that are great, but really it's all an illusion because this company operates like the Borg and expects everyone to come in, conform, and become appendages to each other and the company as a whole. Also, having free food at work is nice, if only they offered heart-healthy, diabetic-friendly options. Too bad the campus isn't in a better location -- like a downtown San Francisco one where you at least had other options within walking distance. You can take the shuttle to work, true, but that keeps you trapped in a confined space for a long period of time with other Googlers. Not a pleasant experience.","Does anyone in management or in the company as a whole have an EQ over 5? Forgot any ideas about equality, respect and cultural sensitivity. Also forget working here if you have anything more than about 5 years of experience -- they'll try to exploit the hell out of you and take advantage of any knowledge or experience that you have that isn't part of your job. And they'll bully and harass you on and off campus if you don't give them what they want. Then again, they bully and harass the local community and the local service workers -- the ones who keep the company running on a daily basis, so why would it be any different for someone over the age of 30 who actually has valuable life experience. Not a recommended place to work for anyone seeking job satisfaction of any kind."
Google's review,2015-06-15,"Senior Software Engineer in Mountain View, CA",5,,"fair, respectful, innovative, talented co-workers, fair pay, good programs","getting too big, slow, hard to get promoted"
I love my job,2015-07-22,Anonymous Employee,5,,Fabulous interior; free food; smart people,A lot of employees; hard to balance life at work and home; average management
Amazing,2015-08-12,Operations Program Manager,5,,Too Many to count. there's a reason they get 3 million resumes a day.,None I can think of
False affordances,2015-08-17,"Software Engineer in Mountain View, CA",2,,Great internal tools Pay is great Other companies will want to pay you lots of money if you worked here because they think it means something,"Supply and demand applies. Everyone's very talented, so the ability to achieve is worthless, those who excel are those who monopolize and hoard scarcer resources. (approvals, visibility) Office politics is 90% of the job."
Good,2015-08-19,"Applications Strategist in San Francisco, CA",5,,Good at bonuses and paying and fun to work their,I do not like the lunch room lol but it is cool
Sr. Account Manager,2015-08-25,,5,,"Great people, Great perks, Great company mission","Large company with lots of bureaucracy, rigid rules when it comes to promotions/pay increases"
Great Experience,2015-09-12,,5,,Interning at Google was an awesome experience overall.,Google definitely has a big company feel and at first can be extremely overwhelming.
Good,2015-09-15,,5,,There a good company and u will love what u do,There are not many Cons in this business so thanks everyone
Amazing Peers,2015-10-10,"Technical Lead/Manager in Mountain View, CA",5,,Amazing people to work with and learn from.,"None that I can think off. Well, maybe a long commute from the city."
A+,2019-12-16,Gpl,5,,-Sharp colleagues -Influencing a critical component of any company's growth plan,"-""Google = Ferrarris competing over parking spaces""... smart people with limited opportunities"
Very useful and very easy to search,2020-02-03,"Software Engineer in America, IL",5,,Genuine for job searchers very happy to use this app,Nothing about cons for this app
Great place to work,2020-02-11,"Hardware Engineering Manager in Mountain View, CA",5,,"Great culture, lots of flexibility, respectful people, free food.","Big company, complex infrastructure, not enough focus on user interface."
an amazing company to work for,2020-03-14,"Staff Software Engineer in Mountain View, CA",5,,an amazing company to work for,switching companies after getting used to all the perks is hard
Awesome Company,2020-04-01,Senior Accountant,5,,"Google is an awesome company to work for, awesome benefits and top talent!",Expect to gain a few extra pounds. :)
Great company to work with...,2020-04-16,"Software Engineer in Mountain View, CA",5,,The best facilities available for any employee.,Great competition to stay at there.
Great Company!,2020-05-11,"Program Manager in Sunnyvale, CA",5,,Amazing people and work life balance,Big company so a little harder to get things done
Amazing,2020-05-14,"Senior Consultant in New York, NY",5,,Google has access to unparalleled resource,"Pressure, deadlines, very stressful work environment"
N/A,2020-06-15,"Senior Technical Support Engineer in Reston, VA",5,,Perks and compensation. Great Challenges,Workload is more and it is sometimes difficult to have work-life balance.
the best company to work for in the world,2008-06-11,"Senior Software Engineer (TL) in Mountain View, CA",5,,"great place to work, great perks, great collegues!",lots of work to do
Critical juncture,2015-07-20,"Anonymous Employee in Mountain View, CA",3,,Smart co-workers; interesting work; fun to be at a high-profile place; perks are good.,"Company needs to make some changes/decisions to avoid becoming Microsoft from years ago (bloated, political, etc)"
Sales Coordinator,2015-07-21,,5,,"Lots of perks, great people, awesome atmosphere, very flexible schedule, learn a lot from others",everyone is really serious about their work.  lots of competition stress sometimes
Awesome Company,2015-09-19,"Software Engineer in Mountain View, CA",5,,Free food amazing perks and overall good pay and benefits and amazing challenges.,Its a big company so its sometimes slow and sometimes very fast paced which can be time consuming
Sales Manager,2015-10-09,"Head of Sales in San Francisco, CA",4,,Great place to work/perks/culture/fun/learning and very smart ambitious people to work with. Great name on your resume,has become very political/career growth is much slower/comp is not great
Great Place for MBAs...If you can hold out on a hiring decision,2015-12-13,MBA Intern,5,,"Lots of autonomy, fun place to work, talented co-workers",Long time for a hiring decision for MBA full-time and intern roles.
Great company,2016-04-04,Account Executive,5,,Terrific place to work especially in the west coast awesome workers and benefits and work environment,I cannot think of any cons I just like how they run things like clockwork
Great Company overall,2016-05-28,"Software Engineer in Mountain View, CA",4,,"- Work with smart people - Challenging problems - Lots of opportunities - Company treats people very well - Nice perks (food, Gyms, transportation ... etc.)",- Big Company Bureaucracy - Lots of legacy to maintain
Great minds and limitless options,2016-06-07,"Product Manager in Mountain View, CA",5,,Experience what good looks like. Everybody is smart around you and goes an extra step to deliver best goods.,It has become big and decision process takes time.
"excellent benefits, frustrating sometimes",2016-07-26,"Senior Software Engineer in Mountain View, CA",5,,Was a great place in terms of benefits and freedom of work,A bit cumbersome now due to its size
Great,2016-08-20,,5,,"Hundreds of fun project, and also hundreds of not so fun projects",Sometimes there was politics instead of just making great products
Product Specialist,2018-02-02,,5,,Great benefits and super smart people to work with.,As the company gets bigger things start to move a lot slower
