review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
"Airbnb has been the most socially, technically, and financially rewarding company I have ever worked for.",2014-12-10,"Software Engineer in San Francisco, CA",5,,"The people are without question the best reason to work at Airbnb. It is an incredibly welcoming culture that values learning and passionate endeavors of all sorts. Everyone is ready to help at a moments notice whether it's with questions about an obscure technical system, or just help moving a couch on the weekend.  Outside of the people: there are deep technical challenges to solve, there is a supportive environment for learning and personal development, there is freedom and incentive to travel, and the pace of growth means there's always new challenges.","The rate of growth means that sometimes things are a bit chaotic. There's a recognition that processes need to be revisited regularly, but even still this requires a positive attitude."
"Amazing place to work, better than Facebook",2015-02-13,"Software Engineer in San Francisco, CA",5,,"I'm a software engineer that previously worked at Facebook. I can definitely say that the work here is more exciting than my previous company. Airbnb is a much smaller company and each engineer plays a large role in the impact of the company. I enjoy the company culture and you'll feel a ton of energy in the office. We move fast and are always making big changes to our product. As a engineer here, you get a lot of say over how the product is designed and control on what projects you want to work on.","The benefits are great but the perks can not match Facebook. We don't have a large campus, no gym, small food selection and no shuttle busses."
"Disorganized, naive, hopeful, immature",2020-05-15,"Regulatory Response Associate in Portland, OR",3,,"(Pre COVID-19) Free food, 3% 401k matching, decent stock options (if the company ever goes public), decent PTO options, flexible managers, dogs in the office, cool office space, diverse, travel benefits, mental health benefits","Very disorganized, most employees have never had a corporate job and very much act like they're straight out of college, does not value introverts, weak WFH policy, dogs in the office, lots of money spent on office space, loud place to work (not great if you like a more peaceful or serious work environment), defensive toward anyone questioning policy or procedure, poor training"
A Business with a LOT of heart and soul,2015-07-13,"Recruiting Coordinator in San Francisco, CA",5,,"1. You can bring your whole self to work 2. Everyone is extremely respectful, I have never seen so many people hold the door for each other. 3. Gaining work/life balance is encouraged (part of my personal OKRs set by my manager)  4. Culture is at the forefront of everyone in senior management's mind. Making this a place that is not only profitable but they want you to be able to grow as a person and in your career. 5. No matter how crazy my day is, there is an INCREDIBLE support system in my coworkers to help me through the day. There isn't a feeling of competition between peers the way that it can be at other companies",1. Feedback can be hard for people to give. It's important to establish you can handle constructive feedback in the beginning.
A great place for data scientists,2018-08-18,"Data Scientist in San Francisco, CA",5,,"- Lots of great people (smart, skilled, empathetic & kind) both on the DS team and across the company. - Tons of opportunities to learn and grows as a DS through great lunch & learns (with great external speakers as well), internal workshops and mini-conference like data days. Amazing for data nerds. Lots of opportunities for DS mentorship from experienced folks if you seek it out. $1000 Education stipend. - Competitive compensation for DS and other positions. Company is profitable and usually generous to its employees. - All the usual great perks of a Sillicon Valley company like food, great snacks, flexible working hours, lots of benefits etc + $2000 in Airbnb credits/year - Great tooling and always improving on this (Knowledge Repo, data portal, R, Python servers, modeling platform etc) - Decent company growth and diversification - Not everything is perfect, but DS leadership listens, is open to feedback and acts on the feedback - Great company and DS brand - Strong data culture: data has a strong voice and DS are respected. People are eager to learn more about data through Data U. Focus on data self sufficiency etc. - Absolutely stunning office. Visitors are always amazed. - Inclusive, diverse and welcoming culture","- Waiting for IPO. Company took action to increase cash comp in the meantime (which was highly appreciated!), but still would be great to IPO soon - Still lots of improvement for data tooling (Superset, pipelining etc) and data quality - Often stretched thin, which can be stressful. Need to hire more DS faster - Food is sometimes great, sometimes just ok - Wish the office was closer to public transportation. Lyft credits mostly solve this, though. - Sometimes I feel like there can be too much of a SJW vibe, but I suppose this is a byproduct of having lots of highly empathetic and kind people."
Great place to work!,2015-02-12,"Project Manager in San Francisco, CA",5,,"Really friendly people - it's sometimes surprising how genuinely enthusiastic people are about getting to know each other. The perks - 3 healthy/delicious meals a day (I save so much $$ on groceries!), travel coupon ($500 credit every quarter = $2000/year in Airbnb credits), full medical/dental/vision(!) The mission - I feel proud to work at a company that has a social element to its mission, it's not only empowering people economically while taking advantage of under-utilized space, but it's also making the world a smaller, more connected place by fostering intimate cross-cultural experiences.",It's growing so quickly that it can be difficult to keep track of who's in charge of what. The company's priorities around marketing and design can sometimes seem strange given the threats to its business model from a regulatory standpoint. It'd be great if there was more transparency with employees (and users) around these issues.
Should Have Been My Dream Job...,2020-02-15,"Sales and Marketing Coordinator in Portland, OR",3,,"Incredible office spaces, pride in working for a really cool company, Mission and Value-driven Executive Leadership, Very good technology infrastructure and employee technical support infra, work from home flexibility, Ambitious and motivated co-workers","As I said, this should have been my Dream Job... unfortunately, middle management on my team was so destructive that I had no choice but to move on. Hyper growth on the Vacation Rentals/Hotels team led to people being advanced into People Management who were not only unqualified but actively DISLIKED managing people. How this manifested: - Toxic work environment, including managers and directs openly bashing other employees, clients and partner businesses.  - Creating environments of exclusion based on popularity and who knows who outside of work.  - Gatekeeping of critical information from the top down, disrupting and discouraging career development and the free-flow of creativity and innovation. - Lack of career development or sales training - Dishonesty from upper management and middle management about the organizational changes coming up, causing employees to waste time not looking into their other career options.  Regarding compensation - there are dozens of employees responsible for bringing on new accounts and growing existing accounts, however there is no pay structure that rewards employees for doing such. It's all base pay and no bonus and no incentive to be successful financially.   Although leaving Airbnb was a difficult decision, I am confident it was the best for now given the severely negative updates I receive from my former colleagues. Hopefully someday the upper and middle management of the VR/Hotel organization will work through these issues and find a more functional and productive work environment for people to thrive in."
The ride of a lifetime; not for the motion-sick,2016-03-20,"Customer Experience Manager in Portland, OR",5,,I've worked in many customer service and management positions and this is far and away the best. You will get back what you put in. The jobs are challenging and things change all the time. If this is your jam and you want to create something and bust your bum to do it this is the place for you. Be ready to get on board for anything and figure it out on the way.,"If you aren't comfortable with ambiguity and daily change, I'd suggest passing on this one."
A frat house with a lot of macs,2012-12-12,"Current Member of Remote Team in Atlanta, GA",2,,"-fabulous product - the ability to help everyday people expand their income and make friends around the world; it's really a wonderful thing that is changing the world one reservation at the time -The ability to work from home from your first day of employment (if you're in a remote position, but even the SF-based employees can work from home one day a week). -depending on your job, a new Airbook laptop for your use -quarterly travel credit (although they put a bunch of restrictions on the use of it, which sort of makes it feel like a rebate) -the actual Airbnb hosts out in the world, for the most part, are really interesting and remarkable people -The Customer Support team is full of genuine, friendly, smart, and reliable people.","Many employees do not receive health insurance or other standard full-time benefits until 6 to 12 months after they begin work with the company, so do not be fooled by the shiny promises on the jobs page. I have had 4 different managers in 1 year and none of them had/have the experience or skills to effectively lead a team. (Leadership is not having a big ego or ordering people around.) No one's word means anything at Airbnb. People say one thing one day and then the next day they do a different thing. This is not me being resistant to innovation or change. I'm talking about basics like meetings you've set up, human resources issues, or even just responding to emails. You really can't rely on anyone to do what they promised. People don't communicate well and there are few people who take responsibility for their actions. People with no experience or expertise make decisions that make absolutely no sense to the people putting those policies into effect. Management rarely communicates to the employees who have to execute these changes nor the community of users who rely on the site what they are planning to change. Airbnb is losing the group of hosts who first joined them before it was a cause celebre, the ones who helped them get where they are today, and it's a shame. It's also losing smart, devoted employees who are tired of being subject to the whims, empty promises, and poor management skills of their supervisors. If you are a smart, mature person with integrity you will have a hard time here because most of the employees are not grown up and do not value or possess critical thinking skills. There's so much more I could say, but these are all the things I wish I had known before I accepted a job there. Working at Airbnb has been a real disappointment."
"Great people and office, growing pains galore.",2016-03-16,"Customer Experience Specialist in Portland, OR",3,,"The office is amazing, incredibly designed by employees, and is a neat environment to work in. The perks are superb such as on-site chefs to cook you breakfast and lunch, premium free health insurance, monthly commute reimbursement, company parties, dogs in the office, and lots of swag.","As an employee who joined near the end of the hiring cycle in Portland, a lot of us were lost in the masses. The company started out being tight nitched, and it was easy to feel unwelcome as a new employee. Other workers had a sense of annoyance by the presence of new employees, not really welcoming.   Leadership is sometimes based on tenure and not on whether or not they are the best fit. If you're not doing well, is easy to get reprimanded for it without much consideration for what support you need from leadership.   The schedule was once consistent, and now it's all over the place. We were told we weren't have to work weekends, but that quickly changed. Now employees will only get one day off between five day stretches, which is really exhausting with all the energy this job takes.   There's a lot of emphasis put onto the social aspect of the job. If you're an introvert, it's easy to get worn out on all the social events and need to be social in order to advance in the company.   Career opportunities are few and far between. Although you can adavance every six months within your role, getting out of that role seems impossible.   Burnout and bitterness can be seen in the workers who have been here for awhile. Some employees have gotten bonuses in the office, while other people who have achieved great things and global recognition in the company have received nothing. The ones who have benefitted from these perks make it loudly known to other people in the office, disrupting other people's work and morale. There's an emphasis on office culture, and this has just killed it for a lot of employees."
Amazing work place with amazing people,2016-08-02,"Data Scientist in San Francisco, CA",5,,"- Culture is amazing. Picture colleagues setting up a fake coffee shop every week to make free coffee, ice cream given out randomly, people sing happy birthday every week. - People are smart. Like super smart. It's humbling to work with them. - Challenging and meaningful problems to solve. - Empowers everyone to develop their individuality. - Lots of emphasis on movement between teams as good thing. - French toast Fridays are insane.","- Scrappy work environment, lots of things to do that competes for attention. - Constant changes, can feel unorganized from time to time. - Hard to remember who's the right point of contact. - Lots of tribal knowledge that took a long time to learn."
"Great Mission, Positive Impacts, Lacking in Implementation",2014-11-03,"Anonymous Employee in San Francisco, CA",4,,"Everyone - from the founders to execs to the most junior employees - works there because they believe in the positive impacts of the business. That mission drives all decisions to an extent I've never seen at any other company. Truly inspiring.  Airbnb hires collaborative, driven, smart people. There are few internal politics and lots of team work. You feel the positive and energetic atmosphere when you walk in the door.","The company claims to care about fair and competitive employee compensation, but has repeatedly botched efforts to ""level"" and ""adjust"". It's clear they count on employees to stay because of the mission rather than the compensation.  The company has grown really fast and hierarchy and process have been slow to follow. It's still a bit of a mess when it comes to decision-making and execution. This comes straight from the top - the founders and execs are the worst offenders.  Work-life-balance is still a big work-in-progress."
Love working here!,2018-06-20,"Recruiter in San Francisco, CA",5,,"I absolutely love working here. The culture is amazing, the pay is great, and I couldn't ask for a better team. As a recruiter I get treated as a partner rather than a subordinate, which is empowering and helps me to get things done.","Things change quickly, and leadership isn't always transparent. That could be frustrating for some who want to be in the know and crave a steady work environment, but the company is still small and growing quickly so this certainly meets my own expectations."
Work hard - Play Hard,2015-10-16,"Trust &Amp; Safety Investigator in Portland, OR",5,,I could not imagine life anywhere else.  This company offers great benefits and truly cares about their employees well-being.  There is lots of room to grow either within your position or a different department if you work hard towards your goal.  There are two many pro's to name but a few of them definitely are:  -Great intelligent employees  -Family environment -Great culture  -No micro management -Lots of room to grow  etc.,Things change a little fast sometimes with Airbnb still being a start-up company. It can get a little stressful and overwhelming.  It also seems like there may be a little favoritism within the teams sometimes which causes the wrong people to get promoted faster than others.  Another thing that bothers me is the lack of family friendliness - although there has been recent positive change.
Innovative company and exciting place to work,2017-02-21,"Anonymous Employee in San Francisco, CA",5,,"- Overall, Airbnb is a great place to work. People are smart, enthusiastic, and passionate about the company. I look forward to going to the office.  - Can feel good about the product. Hosting/traveling on Airbnb has had a huge impact on millions of people. - The company can move fast (sometimes too fast), but the results speak for themselves. - The executive team is impressive and all are visionary in their own ways. It's always inspiring to hear them speak/present.",- Work-life balance could be better. Senior managers and above work really hard which puts pressure on their teams. - Priorities change too frequently. Hard to get in a rhythm because plans tend to shift often.
Nearly 3 years later and still excited to go to work!,2017-09-13,"Anonymous Employee in San Francisco, CA",5,,"My team is like my family. The company is generous, mission driven, and works hard to make employees heard. Great location, motivated and sincere people. Each time I strike up a conversation with someone new, I feel like I've made a friend. I can be my self, quirks and all, and am embraced.","It's ambiguous. We're growing quickly and noticing where the cracks are. If you can keep a positive attitude and forge ahead, even if what you're working on shifts, you'll be fine here."
Great mission but not for people interested in career growth,2018-01-08,"Anonymous Employee in San Francisco, CA",3,,"Great mission (positive human connection) and perks. People are generally friendly, interesting, and smart. Brian is a great role model for the company","Career progression is not on-pace with the market and titles are deflated. Management stated that the average promotion would take 3-5 years for the team. Tends to not promote from within and hire outside for the same skillset. Tons of talent have been lost because of this. If you are driven by doing good impactful work just for the sake of doing good work, this place may be for you."
"Good People, Empty Promises",2016-05-14,"Anonymous Employee in Portland, OR",3,,"Incredible work atmosphere Wonderful colleagues Strong company direction and buy-in Perks (free meals, happy hours, travel credits, etc.)","Professed emphasis on career growth - that seems to be a lot of smoke and mirrors. Likely due to such a strong increased candidate pool that internal hiring is no longer based on potential. It is nearly impossible to gain the proven experience now required to 'move up' at Airbnb, while working for Airbnb."
Disappointing Experience But Looks Great on Paper.,2014-01-20,"Anonymous Employee in San Francisco, CA",2,,"Very smart, forward thinking people. Nice benefits, equipment, other perks.","Very smart people with huge egos and unfriendly, cliquey vibe. Young management cares a lot about PR and creating a glamorous company. Seeing the ROI numbers makes me question sustainability of spending. Expect to take a 20-40% pay cut to work here."
love at the work place,2014-11-06,"Anonymous Employee in San Francisco, CA",5,,"Airbnb is an excellent company that is very transparent. Information is shared as efficiently and effectively as possible! The work environment is the most innovative place I have seen. The physical design of its offices, processes and work flows, and culture is simply amazing.   Nothing is perfect, and if it is it becomes obsolete. Yet somehow this place is able to evolve at a pace that is unbelievable that is close to perfection. Yes as a company there are things it needs to improve, but overall it is a place to expand your creativity and apply your skills.   The culture is paramount. If you want to work here, bring a solid attitude and let your work speak for itself.  love it.",It is easy to get distracted working here. It requires a lot of self discipline. If you don't have it you won't last long.
Mind blown recruiter,2015-07-13,"Recruiter in San Francisco, CA",5,,"The candidate experience from my interview process was absolutely amazing. The number one thing I was looking for in my next opportunity was an engaging and impressive team -- I found just that. In the competitive bay area tech landscape where there are so many promising companies, it's hard to stick out. Airbnb does that by creating meaningful experiences (whether it's the candidate experience, whether it's wonderful travel experiences, or whether it's the user experience of the website).  Now that I'm here, I continue to be impressed on a daily basis with the multitude of career opportunities, the growth and market potential, and the leaders and coworkers I interact with.   Airbnb has an amazing company culture and it's something that will be hard for us to lose.",not much to say here yet...
"Great Engineering Culture, Great Talent, Tons of Potential",2017-06-11,"Software Engineer in San Francisco, CA",5,,"- They're doing a great job at bringing in engineering talent to shore up their infrastructure. Over the last 6 months, they've brought in top talent from companies like Facebook, LinkedIn, Twitter, and Google. It really shows when you see what's planned for the next year.  - Some great tooling. The development environments leave something to be desired, but their core infrastructure (esp. some of the backend services) is really impressive. Tons of companies in SV are using many of the tools Airbnb has open sourced and this is only a fraction of what's been built.  - They're aware of technical debt. Current stack is very ruby heavy and monolithic and they're migrating to well-defined java/scala microservices which is great. - Very little red tape to actually deploying code. - The culture is a thing. If you're a ""gilfoyle"" you'll probably hate it here. Thankfully, they do a good job at bringing in people that actually want to be there and care about the product. - Food is amazing. Better than Facebook. Also great benefits and fantastic compensation if you're on the more experienced side. - Massive potential. The exec team is focusing on the right projects to get to a point where we can IPO. We're not quite there yet, but it's an exciting time to be here. - They actually care about their customers. - Brand new hardware - Epic office. This place is an interior design marvel. - Health insurance, etc. are excellent. - You can pick your team as an engineer! This leads to better chemistry and keeps all teams focused on making themselves appealing.","- Last year or so they promoted some people to management that really need more training. So on some teams, you're not going to have a great time. - If you're not an engineer, YMMV. I've heard the food team, facilities, etc. is largely being phased out for contractors. - Tiny 401k match. But this should probably change when they IPO. - You really have to carve out your own path here. If you want a clear progression this is not the place for you."
No people managers at this company!,2020-02-13,"Market Manager in San Francisco, CA",2,,"Good benefit, good pay, but no different than other top tech companies.","Most of the managers are extremely young and the company does not invest in training managers to be a good people leader. Worst of all, during our most recent global team meeting, someone asked if a good people manager means one who takes time and effort to grow each team member, our senior leader said it means to do whatever it takes to hit the target!"
"Airbnb has been the most socially, technically, and financially rewarding company I have ever worked for.",2014-12-10,"Software Engineer in San Francisco, CA",5,,"The people are without question the best reason to work at Airbnb. It is an incredibly welcoming culture that values learning and passionate endeavors of all sorts. Everyone is ready to help at a moments notice whether it's with questions about an obscure technical system, or just help moving a couch on the weekend.  Outside of the people: there are deep technical challenges to solve, there is a supportive environment for learning and personal development, there is freedom and incentive to travel, and the pace of growth means there's always new challenges.","The rate of growth means that sometimes things are a bit chaotic. There's a recognition that processes need to be revisited regularly, but even still this requires a positive attitude."
Middle management is destroying a good thing,2019-02-23,"Operations in Portland, OR",2,,Coworkers are great.  Good food program.  Nice offices.,Middle management is largely promoted from ops with little to no training.  Poorly equipped and regular blockers.  Poor organization management.  Lots of blocks for growth.  Regular reorganization that accomplishes little and the lower level employees have to deal with ever changing landscape.  Headquarters engineers make a lot of money but operational people are often paid under market rates.  No pay transparency and poor management creates confusion.
Non-technical role: lots to be desired,2018-07-12,"Anonymous Employee in San Francisco, CA",2,,- Fast-paced - Decent comp - Good food - Beautiful offices,- Decision-makers unclear and unaccountable - No clear advancement opportunities - #toomanytolist
Need for a refocus in strategy,2020-05-19,"Account Management in San Francisco, CA",3,,"- Work with people and leadership who believe in the mission and focus on the core values  - Great perks (office buildings, food, airbnb travel credit) - You get to be a part of the company that has disrupted the travel industry",- Disorganized company strategy; teams are siloed - Too much of a focus on design and brand - Not as much diversity at the executive and senior levels  - Product not up to par with competition - Global company but HQ centric - Compensation is lower than industry
Words can only begin to describe Airbnb,2015-02-12,"Community Organizer in Los Angeles, CA",5,,The company ethic and culture are so vibrant and supportive. Every day I go to work I feel like I'm part of one big family and everyone supports one another both inside and outside the office. Working for a travel company that provides such memorable experiences to our guests is really a treat. The hours are manageable and pay is excellent.,"Like many others have said, it's hard to not get wanderlust working at Airbnb! They even give you travel credit every quarter so that you are incentivized to go out and use the product whenever possible!"
"Honestly the best place to work in Silicon Valley, if not the world",2012-05-09,"in San Francisco, CA",5,,"There is nothing more exciting than working with the smartest, most passionate people in the world, while at the same time working on complex problems and changing the world. We are all true friends and working at Airbnb goes way beyond the office. Perks like a chef, an amazing office, and mandatory traveling aside - this is a job you are proud to tell everyone you meet about.","Airbnb is not for everyone. It's hard to keep your work and personal life from bleeding together, it's hard to make it home everyday by 5pm, it's hard not to smile a hundred times a day - So if you don't like those things, it wouldn't be the best fit."
Great Company. Culture at Risk.,2018-07-05,"Management in San Francisco, CA",3,,"Smart, mission-driven, committed employees. Beautiful physical work environment. Amazing food. Interesting, challenging work.","Chaotic, undisciplined decision-making. Grueling pace. Too little emphasis on hiring and developing great leaders. The executive team lacks cohesiveness. Managers are not held accountable for poor leadership behaviors."
Pretty good,2013-08-22,"Software Engineer in San Francisco, CA",5,,"Great atmosphere, lots of opportunity, still a small company. It's great being a part of such an exciting company. Every day is an adventure, and it's like nothing I've ever experienced.","The food is not very good. It's usually cold, and the vegetarian options aren't great. The foods better than Google, but not as good as Twitter.  Being at such a young, immature company means the benefits are young and immature. The salary is okay, but I still took a 40% pay cut to join this company. Hopefully the stock options will be worth something some day."
Amazing team with poor executive level leadership...,2016-12-07,"Director in San Francisco, CA",3,,"I worked at Airbnb for 3 years and felt like I gained exposure to a once in a life time period of incredible growth and fanfare. The pros are:  - Great mid to lower level team members, who are fun to work with, represent the culture and make the challenges bearable -Amazing perks, culture...they spent absurd amount of money on their employees everyday -Great offices to work in, well designed, great environment -Hyper growth company -Amazing recruiting team","-Incredibly junior executive level leadership with founders who are more disrupting than beneficial -Chaotic internal operations, lack of clear strategy, decision rights, process alignment...you name it. - Access to information, data and decisions is incredibly difficult -Constant territory, strategy and decision rights feuds from team to team"
Beware,2016-03-07,"Anonymous Employee in San Francisco, CA",2,,"Good perks, medical benefits, meal program.","Extremely inexperienced management and leadership. Some teams work at a highly dysfunctional level and very inefficiently. Hardly any career path or growth opportunities. Management/leadership are highly averse to employees speaking up about any issues or inefficiencies (at least on certain teams), so you're better off staying quiet and keeping your head down or you will face negative repercussions. Tons of nepotism. A bit cult-like. Consistently fast paced, tons of competing and changing priorities, tough work/life balance. If you're looking for career growth, recognition for strong contribution, work/life balance and to be treated on an equal level regardless of your gender, this is not your place."
Great place to work!,2015-01-08,"Software Engineer in San Francisco, CA",5,,The whole company is moving with a very fast pace. The whole eng team is on a single floor and it's easy to get things done. Very open and friendly culture. Decent compensation with considerable amount of stocks.,"Tech stack has been growing organically in the past which means you need to put some effort to be on top of everything. Eng org is expanding crazily so you must learn to embrace change. Work space is small and a bit noisy. It'll get better once we have another floor. 15+ minutes walk to Bart or Caltrain, which is far enough to make you hate walking. No free parking."
Once in a Lifetime Company,2015-11-20,"Anonymous Employee in San Francisco, CA",5,,"The most unique combination of elements. Founder-led, mission-driven, creative, successful, fast-paced, community-focused and global. This is truly the most exciting and empowering place I have ever worked.",Some challenges and tensions between maintaining a strong sense company history and culture with new hires (especially in management roles) who do not fully understand or embrace the company history and culture.
Couldn't be Happier,2016-08-02,"Anonymous Employee in San Francisco, CA",5,,Having worked at multiple Silicon Valley giants I'd been burned by long work hours and little reward in the past. At Airbnb everything changed:  - Leadership seems invested in employee growth - mobility is encouraged and there seems to be a clear commitment to internal promotion   - Work/Life balance is celebrated -- we're encouraged to WFH when needed and completely shut off when on vacation (the $2000 Airbnb stipend is a major plus!),"- Airbnb has historically been a warm environment and transitioning into becoming both a friendly and feedback driven culture has been a struggle. That said, they're definitely trying to create clear guidelines around performance + success."
"Great culture, perks, and managers",2015-01-19,"Customer Service Specialist in San Francisco, CA",5,,"I love my manager! I feel that my department is not usually respected in other companies, but we are in this one. I've traveled for work a good bit (not required) this year as opportunities have come up to visit our other offices. The health benefits are great, and mostly employer paid. The food program is outstanding. It's inspiring to be around such intelligent people with so many varied hobbies and backgrounds.",There isn't any 401k match at the moment.
"A fast growing, sometimes unorganized, but ultimately wonderful company",2015-10-29,"Legal Specialist in San Francisco, CA",5,,"Company is filled with genuinely nice people. The culture interviews do a good job of filtering out the unpleasant coworkers.  The perks can't be beat, and the offices are truly gorgeous. I couldn't ask for more.","The company has grown so fast that it can often times be disorganized. When a department adds 20 people in a week, sometimes it's unclear exactly what everyone is supposed to be working on, and this leads to lengthy and complex project planning."
"Passion, Mission, Culture",2014-12-11,"Product Designer in San Francisco, CA",5,,"Working for a company that has an awesome mission (allowing people to belong anywhere, encouraging travel, interacting with new cultures). The culture is very encouraging. The people are amazing I feel at home when I'm at work. The founders are involved! They're there every day, working hard, pushing us to think big, and leading with a great vision. The food is amazing. The kitchen crew are amazing hosts that care about our health and well-being.","Everybody works really hard (because they believe in what we're building), so sometimes you have to burn the midnight oil. Things move very fast, so structure is sometimes being built as you go."
Strong focus on mission and culture,2015-01-04,"Software Engineer in San Francisco, CA",5,,"I would not like to reiterate all the pros and cons other people have mentioned. To me, the most defining difference of Airbnb from other companies I have seen is the company's mission and positive, well-cultivated work culture.   Although Airbnb is a for-profit corporation, we put a lot of stress on in our mission - ""belong anywhere"". Before I traveled on Airbnb after becoming an employee, I had different kinds of traveling experiences and have started to think traditional quick and hurried ways of travel is not right and even possibly wrong. Although Airbnb makes money from guests and hosts, we also try hard to communicate the reason why you should start traveling with locals on Airbnb, instead of using hotels. Travel experiences on Airbnb are very different from person to person and can be transformative. I feel I work for a company that can change the way people think about traveling.  Airbnb has a distinctive culture. People are smart and at the same time have interesting stories to share, and everyone values learning from others. During my cultural fit interview (Airbnb is the only company for which I have ever done a culture fit interview for an engineering position), one of my interviewers asked me “what can you teach me right now?"" That was one of the most difficult interview questionsI have ever had. After a bit of hesitation, I taught my interviewer how to practice standing meditation, which I learned just a week before the interview at an Insight Meditation session. We ask this question to many candidates. We encourage people to share a ""fun fact"" when you are first introducing yourself or when you are presenting at team meetings. I have learned people at Airbnb have so many interesting experiences to share and feel humbled to work with them everyday. We have a ""Hands on Nerds"" session organized by one of our engineers where we teach ""skills"" to each other - these can be technical or be non-technical like how to do screen printing or how to dance Bhangra, an indian traditional dance. This culture also applies to day-to-day work. After an incident caused by human errors is resolved, engineers write a postmortem and share it with all product team members to teach and share, not to blame and ask for an apology. Senior engineers are willing to spend time discussing your mistakes to help you become a better engineer. Every weekly engineering meeting starts with appreciation time when people thank others who helped them or had done great work in that week.  For a general perspective about working at Airbnb, read other people's reviews. Factors like compensation, hours, and perk matter to me and what is being said by others is largely true. But for me, the mission and the culture are more important reasons that makes me feel excited to go to work everyday.","I cannot think of major cons except for things might happen at any other hyper-growth company. We have a crowded, noisy office on one floor of a building, but early 2015 we will open up another floor and things will get better. We had not invested much in new engineer onboarding, but we just started a new 3-weeks extensive program with classes and code labs and will keep iterating with the program."
I don't know how things can get better,2015-01-08,"Finance in San Francisco, CA",5,,"Travel credits, three amazing meals per day, free massages, friday evening open bar happy hours, nap rooms, the coolest office in SF, ability to stay as close to the product as possible, transit/parking benefits, etc., etc., etc. - such a new company that you have the ability to create more/new/better benefits","no gym subsidy, happy hours are only in SoMa"
Great company to build entrepreneurial skills,2016-02-17,"Evangelist in San Francisco, CA",4,,"Friendships, peer support, travel, meeting people around the world, being able to create processes that benefit your direct team or the Company, knowing your hard work does not go unnoticed, amazing résumé builder, the Company recognizes long term employees (5+ years).","Some of middle management seem confused and unsupported, and that trickles down. Some of middle management tend to micro manage, which inhibits creativity and lowers morale. A lot of people, 4+ year employees, have left as a result of those types of middle managers. I think they killed the culture."
Best Place to Work.,2016-06-30,"Recruiting Lead in San Francisco, CA",5,,- Great Work/Life Balance - Amazing Culture where you can feel accepted.  - Great Health/Wellness benefits and perks - Superb Compensation.  - Office Location is convenient (Near Caltrain and Bart).  - Managers are supportive and helpful.,- Pre-IPO so equity is not liquid - Growing company so changes happen often and fast.  - Office Location options are limited in the U.S. although they are expanding.
Airbnb is an inspiring place to work that brings out the best in those who are not afraid to take ownership.,2014-03-05,"Software Engineer in San Francisco, CA",5,,"Just about every metric I can think of at Airbnb is trending up. This includes, but not limited to, business, management, compensation, food, morale, and quality of codebase. The energy is amazing.","You have to take ownership. To succeed at Airbnb you need to be willing to be the one to fix the problem and lead by example, not the one to complain about it."
"Great company, people, founders, work/life/balance/parenting is a challenge",2015-11-01,"Anonymous Employee in San Francisco, CA",4,,"Great company, the founders are involved and dedicated to the growth of the company. Great place to work if you work for a great boss.",The hyper growth culture is great for those that don't have families. Some teams within the company doesn't understand the work life balance when you have kids. Dogs are amazing and I have one but it isn't the same as being a parent with kids. It is a constant comparison; bringing your dog to work is great but what do you do with your kids?
"Great company-benefits/pay/perks-must agree with their liberal mindset, though, otherwise this is not the place for you",2017-12-18,"Anonymous Employee in San Francisco, CA",3,,"Great benefits, breakfast/lunch/dinner provided, culture, perks of being in SF (SF employees are paid more than other offices due to high housing costs)","A-typical millennial/startup/liberal culture. Good luck fitting in if you don't agree with their political, progressive opinions. Unattainable goals from upper management and the goals are constantly changing. The plan handed to you on Monday from the manager is then changed by Wednesday, but the results are still expected minus two days-be ready to work long hours"
"Exceptional team, incredible product. Proud to work here.",2013-07-15,"Anonymous Employee in San Francisco, CA",5,,"Team Camaraderie: It's a really supportive environment, both within my particular team and at large. I feel a genuine sense that people want me to succeed and in turn I love when others have victories. It's a very ego-less group here, and we all root for each other. I definitely feel like my coworkers make me work harder, but in a really healthy (read: not cutthroat) way.  Energy, Creativity and Quirkiness: It's a very design-centric company (probably most largely influenced by our founders, who come from RISD), and we value aesthetics, quirkiness, and a light-hearted sense of humor. We laugh a lot, but still maintain a serious work ethic and professionalism; I think we're really lucky in that sense.  Love of Product: Airbnb really doesn't hire people unless they are passionate about the product, its implications and its future. You can be off the charts in terms of brains, experience and technical skills, but if you come off as blase about what we do, you won't get hired. I think that really distinguishes us from other companies and ensures that we're all invested in the company's future, not just financially.","It's an extremely scrappy, lean place. If you like adventures, daily challenges and a constantly-changing environment, you'll love it here and excel. If you prefer knowing what to anticipate on a day to day basis, this probably isn't the place for you. What I've loved is that we're always looking to improve, or make our processes more efficient, and to grow personally, but that can be exhausting for some.  Also, we're admittedly a quirky bunch, so to excel here you need to have a sense of humor, and"
Life Changing,2015-04-13,"Trust and Safety Investigator in Portland, OR",5,,"The pros are too long to list. If you enjoy being part of building a company or continuing to learn new skills this is your company.  Also, by far the greatest group of people in the best work environment I can imagine.","It's really hard to find a con in this company. Nothing is perfect and you can't expect Airbnb to be any different.  If anything, it's work/life balance but if you enjoy what you are doing, it doesn't feel like work."
