review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Great!,2021-01-18,"Software Engineer in Seattle, WA",5,,Love everything about it always and forever!,I wish I spent more time with Marky mark
Good,2021-02-05,"Machine Learning Engineer in San Jose, CA",5,,Peers are good. Move fast,Work life balance is not good
Great,2021-02-14,"Engineer in San Francisco, CA",5,,Really enjoyed working here at facebook,its hard work sometimes a lot
Headline,2021-02-17,"Project Manager in Mountain View, CA",5,,Great culture and smart people.,Work life balance due to workload.
Great for place for growth,2021-01-24,"Softeware Engineer in San Francisco, CA",4,,"Growth opportunity, perks, good Comp, Smart people",relative low WLB high competitive working environment
Software Engineers of the Enterprise World,2020-02-20,"Enterprise Engineer in Austin, TX",5,,"- Working on high impact projects which are challenging and meaningful - More flexibility with office locations than traditional SWE roles (e.g. there's EE teams in Austin but no SWE teams) - Hard to imagine a better place to learn and grow as an engineer - A lot of EE teams are continuously finishing projects and beginning new ones, so you can have a lot more variety in what you're working on (which makes it much easier in my opinion to choose projects which you find interesting or you want to learn more about)","- Hard to switch from EE teams to SWE teams (requires re-interviewing) if you're in one of the big Engineering offices - Since traditional EE roles dealt more with things like Oracle development, you can get the feeling that EE is looked down on by SWE orgs. I think this is changing quickly as the role evolves and people realize the complex problems EE's are solving, but we're not there yet in terms of having the same 'prestige' as SWEs - Deadlines can be tight depending on business needs - It's on you to determine how much you want to work. This is a double edged sword because you can work a ton in order to drive quicker promotions, but also have to be proactive on forcing work/life balance as there's always more work you could be doing."
Great benefits,2021-02-01,"Engineering Director in San Francisco, CA",4,,Great Benefits Pay Learning career growths and People,No work/life balance Politics Some mean people
Interesting,2021-02-03,"Developer Advocate in San Francisco, CA",4,,Open culture to question decisions,Company growing really fast and losing culture.
Great place to worrk,2021-01-27,"Technical Recruiter in New York, NY",4,,"autonomy, perks, benefits, resources, leadership","red tape, politics, saturated market, news cycles,"
great!,2021-02-05,"Administrative Assistant in Los Angeles, CA",5,,great food and great environment,sometimes it's get too busy
Facebooker,2021-01-29,"Facebook in San Francisco, CA",4,,Facebook has great benefits and perks,Facebook has too many cooks in the kitchen
Software Engineer,2021-01-22,"Software Engineer in New York, NY",5,,its very good work place to work,not any cons that I can think of
Overall an exciting place to work,2021-01-15,"Software Engineer in Menlo Park, CA",4,,- Comp - Smart and capable coworkers - Exciting work,- The mission doesn't resonate with everyone
Good iff you want to work hard,2020-12-18,"Software Engineer in Menlo Park, CA",4,,"Perks are great, work is fun, teammates are all smart and will work with you to do good work","Work is pretty hard, stressors around PSC"
pretty good,2021-01-15,"Software Engineer in San Francisco, CA",5,,working envirpment is pretty good,work life balance is poor
Trending towards bureaucracy,2011-05-24,"Software Engineer in Palo Alto, CA",2,,"- Free food - Reasonably good compensation - Reasonably flexible hours - Lots of smart, capable people - Work can be exciting","- Working on product teams is trying because of the micromanagement of Zuck and other upper management. Many projects get delayed because they ask for random changes. - Working on backend teams doesn't have that problem, but they are typically second-class citizens and don't get as much respect as frontend teams. - Facebook is very large now and the bureacracy is starting to accumulate quickly. It used to be that engineers could just do stuff, but now almost every change requires a great deal of pointless discussion or overhead. For instance, you now have to fill out a form just to log some data. - Very strong focus on some of the ""hot"" product teams means that the rest of the company doesn't get preference with respect to product managers, designers, etc.  - Most frontend work is boring mundane PHP. The only challenge comes from poorly-designed legacy systems.  - Managers will often ask you to work on something you don't care about just because it's a priority for the company. This goes against the claimed philosophy of Facebook, but it's the way things are trending."
"Good comp, bad for democracy",2021-03-08,"Manager in Menlo Park, CA",1,,"Pay, total comp, salary, money","Everything else, including damage to soul"
good benefits,2021-01-13,"Accountant in New York, NY",3,,good benefits and culture and flexi arrangement,No applicable. All is good.
bruhhhhh,2021-01-13,"SWE Intern in Menlo Park, CA",5,,please stop asking me omg,there are no cons at all
Great position,2020-12-30,"Research Intern in Seattle, WA",5,,Smart people and state of the art technical supports,No Cons so far as an intern
Love it,2021-01-05,"Sales in San Jose, CA",5,,They treat you really well as an employee,Can’t think of any cons
Great place to work,2021-01-05,"Software Engineer in Menlo Park, CA",5,,"Great benefits, smart coworkers, fun offices",High pressure stressful competitive environment
Best company to work for,2020-08-05,"Anonymous Employee in Austin, TX",5,,"Benefits, Management, Openminded, just to name a few.  I worked at couple of companies and FB is the best one yet. People you get to work with are really passionate about what they do, and very helpful. In addition you can be yourself here, and you are the only one that drives you carrier, so if you have drive, you will be very successful here.",Would love to see tuition reimbursement as an option.
A Great Place to Work,2020-08-26,"Software Engineering Manager in New York, NY",4,,"Positive culture, outstanding people, leading edge technology, excellent opportunities for learning and advancement, great opportunities to positively impact the world",Rapid growth makes it challenging to retain the original corporate identity that has made the place great
Awesome,2020-10-18,"Marketing in Menlo Park, CA",5,,"The culture, people and diversity are amazing. The company offer good compensation, friendly work environment and a lot of benefits.","So far, I had a great experience working for Facebook."
Self Employed,2020-12-06,"Anonymous Employee in Williamsburg, VA",5,,"Set own hours, work at own pace",No employer Benefits and health insurance
Great,2020-12-07,"Product Strategy Manager in Menlo Park, CA",5,,Nice culture and is still growing fast,Big company with lots of people
Intense but good,2020-12-02,"Facebook Software Engineer in Washington, DC",4,,A lot of learning experience and fast pace,high stress and can be overwhelming
Great Company,2020-12-09,"People Operations in Menlo Park, CA",5,,"Benefits, Employee Relations, Activities, and Perks",Sometime very long working hours
Good work life balance and great team members,2020-10-21,"Developer Advocate in Menlo Park, CA",5,,Great company. Good work life balance and great team members.,Things move fast which can be a pro or con
Great company,2020-11-26,"Software Engineering Manager in San Francisco, CA",5,,Impact. Smart people. Work culture. Career growth.,Work life balance and demographics is mostly younger people.
Good company,2020-12-03,"Senior Lead Developer in Cupertino, CA",5,,Good projects and teams. Many top technologies.,Very big company. Any nothing means
good,2020-12-10,"Sales Manager in Nyack, NY",5,,good co to work for,good co to work for  excellent
It Was OK,2020-11-27,"Software Engineer in San Francisco, CA",2,,it was very good in terms of development,bad environment as there is a a-lot of pressure
Facebook,2020-10-27,"Product Manager in San Francisco, CA",4,,"Compensation, Excellent People, Benefits and more","Politics, process, reviews, meetings, starting to feel bloated"
Great company,2020-10-10,"Senior Software Engineer in Menlo Park, CA",5,,"Great food, fast decision making process","Had to work 24/7, huge expectations"
Very well looked after,2020-10-09,"Recruiting Director in San Francisco, CA",5,,- comp / benefits / autonomy,"- fast paced in recruiting, so lots of changes."
FB,2020-11-08,"Product Design Manager in Seattle, WA",4,,"Salary, impact, flexibility, perks, company growth.","Employee entitlement, speed of execution (slow)."
Facbook engineer,2020-10-16,"Software Engineer in Menlo Park, CA",5,,Good pay and perks compared to similar jobs at other companies.,Leadership is not always good at providing direction.
Not as good as you might like it to be,2015-04-07,"Marketing/Sales in Menlo Park, CA",3,,"Amazing place in so many ways. Benefits and perks are literally the best you can possibly ask for. Caliber of people is amazing as well, in fact it is a little scary and intimidating. If you like fast paced, this is the place for you as the product (Facebook) can change overnight.","WAY to many layers of management and career path is not clear. The culture is also sink or swim which given the caliber of person they bring in and how many people they have to pick from, is crazy. why would you bring in that level of talent and then let her/him flounder? The young, cocky culture makes for a political one. Engineering rules the roost and sales teams are made up of people so young and inexperienced it is laughable."
"Not for everyone, hypocracy and blame I saw mostly",2015-10-21,"Manager, Specific Contract Services in Mountain View, CA",2,,"Lovely campus, okay perks for contract workers.","The HR/training teams that I worked with were staffed by people that thougt they were experts. They indicated that no contractors could ever offer value; contractors were viewed as an extra pair of hands. However, my role was specifically to provide expertise and coaching in my domain area. The junior/mid-level staff never solicited feedback and assumed only their ideas were useful. Just because people say they are open to feedback does not make it so. I got unsolicited feedback constantly at FB: everyone has an opinion and thinks it's valuable. But, not once did anyone ever ask for my feedback. In that sense, and many others, it's a hypocritical environment.   If you're junior or less than 15 years in your job, FB is probably a good place to grow. If you're more experienced, be sure you carefully evaluate the job. My experience is that I wasn't working with the best or brightest, more often they were the narrow-minded, arrogant and entitled.  Finally, in the area I worked, it was all about blame and pointing fingers when things went wrong. And because they hate processes, of course things would go wrong."
"Fast pace, flat culture, great people",2019-10-23,"Software Engineer in Menlo Park, CA",5,,"FB-unique pros: - Super flat culture. Weekly Q&As with execs that are really open and casual, purposeful de-emphasis on titles. The emphasis is on ideas and impact; aspiring meritocracy - Fast pace! Some view this as a con, but if you are high-energy and easily bored like me, this is ideal. Plus, this includes fast career growth. If you can perform, you will be rewarded quickly. - Great people! ""Brilliant jerk"" behavior, as seen in these kinds of companies, is generally less tolerated/prevalent here than elsewhere - Generally best engineering pay among big-tech employers   Less unique pros you've probably heard of (still awesome): - Top-class benefits (including INSANE parental benefits) - Amazing tech infrastructure, a great place to go very tech-deep - Campus is basically Disneyland","- Recent newsmedia. It's easy to either feel discouraged or develop a bit of an ""us versus them"" mentality when the media/public seem both technically ill-informed and antagonistic towards your company. - It's an increasingly mature company, which means the pace is (slowly) slowing down. This affects the culture; fewer people are mission-driven or down for a passionate ""hacker"" culture."
Short Review,2020-10-26,"Anonymous Employee in Los Angeles, CA",5,,There were a lot of good people,There is a lot of work to do
Best places to work for,2020-10-03,"Project Manager in San Francisco, CA",5,,"Facebook is the best place t work. Employee bonuses, flexible working hours, feedback from management",I don't believe there are any
My work experience,2020-08-04,"Senior Software Engineer in Menlo Park, CA",5,,"High salary, good job atmosphere, nice people and a nice area.","Very competative, easy to get fired"
Trending towards bureaucracy,2011-05-24,"Software Engineer in Palo Alto, CA",2,,"- Free food - Reasonably good compensation - Reasonably flexible hours - Lots of smart, capable people - Work can be exciting","- Working on product teams is trying because of the micromanagement of Zuck and other upper management. Many projects get delayed because they ask for random changes. - Working on backend teams doesn't have that problem, but they are typically second-class citizens and don't get as much respect as frontend teams. - Facebook is very large now and the bureacracy is starting to accumulate quickly. It used to be that engineers could just do stuff, but now almost every change requires a great deal of pointless discussion or overhead. For instance, you now have to fill out a form just to log some data. - Very strong focus on some of the ""hot"" product teams means that the rest of the company doesn't get preference with respect to product managers, designers, etc.  - Most frontend work is boring mundane PHP. The only challenge comes from poorly-designed legacy systems.  - Managers will often ask you to work on something you don't care about just because it's a priority for the company. This goes against the claimed philosophy of Facebook, but it's the way things are trending."
A mature culture of smart people working on the hardest and most rewarding problems,2012-11-19,"Software Engineer in Menlo Park, CA",5,,"The Culture: This tops the list of reasons to work at Facebook. Many companies say they take their culture seriously but Facebook lives it. The mantras and propaganda around the office really do help you ""stay focused and keep shipping"", by clearing away your own barriers and resolving debates.  The Impact: My first day on the job I submitted a diff that now hundreds of millions of people see every day. Imagining a more connected world keeps me coming in every day, because I know that I'm building that future.  The Career Opportunities: There is no arbitrary ladder, no game mechanics, at Facebook. Your career grows as you hack larger things. Because you are encouraged to work across Facebook, jumping teams and technologies, you gain a variety of skills that keeps you agile and flexible. And because Facebook is built on a lot of open source technologies, the skills you gain here are easily transferable everywhere.","Work / Life balance: If you want to spend most of your time with your family, and work is just a job to you look elsewhere. No one keeps track of your time, but if you want to do well here you'll spend a lot of your free time thinking about the problems you're tackling."
A heaven for an engineer!,2014-02-23,"Software Engineer in Palo Alto, CA",5,,"I moved here from a larger stable company where I was also working as a software engineer, and I have just been wow-ed! Apart from the amazing perks, I work with a set of very dedicated, determined and intelligent folks, which is really the best part of working here.  - Co-workers are mostly rockstars! - Lots of resources to learn - 7 months into my job and I feel I am already a much better engineer. - Lots of importance on what YOU want to work on, versus what your manager thinks you should work on. You can freely talk to your manager and find an intersection between your interests and the company/product needs. - Everything is automated (again by rockstar teams), and processes are made as simple as possible. - Great pay, stocks and bonuses. - Amazing perks! Lots of food choices, great campus, regular team happy hours with great food, and the list goes on and on.",- Work-life balance almost 0 on weekdays! I spend the entire day working/thinking about work. But that is what I was looking for. Weekends are upto you - most people do not work. - Lots of process changes in short periods of time - so you are constantly climbing the learning curve. But this maybe specific to the product I work on.
"Good comp, bad for democracy",2021-03-08,"Manager in Menlo Park, CA",1,,"Pay, total comp, salary, money","Everything else, including damage to soul"
Overall good,2020-08-09,"Software Engineer in Menlo Park, CA",5,,"Smart colleagues, relaxed and friendly work environment",Can feel like a cog in the machine
good benefits,2021-01-13,"Accountant in New York, NY",3,,good benefits and culture and flexi arrangement,No applicable. All is good.
Okay,2021-01-15,"Accountant in Seattle, WA",3,,"Great benefits, pay, face pace, that's all","Long working hour, stressful, competitive"
Seriously an amazing place to work,2009-06-29,"in Palo Alto, CA",5,,"* Incredibly smart and intensely motivated peers. * Immense opportunity. There a ton of growth and a lot of things that can be done. People with initiative do really well here. * The world sees the impact of what you're working on. All my friends and family use the product and it's rewarding to work on something that keeps us all connected. * Amazing food. We get breakfast, lunch, snack, and dinner served up by the best chefs around. Menus change daily and my favorite to date has been the Willy Wonka themed lunch menu. Sushi day is legit too. * Flexible work schedules. 9 to 5 is dead, work the times that best work for you and your job. * Fun (Game Day, random toga party, RipStiks, cool people, etc.)",There's some growing pains because of the fast company growth and the office can get a bit noisy at times. My last job was at Google and I have to say that facebook is a far better place to work.
Great place to be an engineer,2012-11-13,"Senior Software Engineer in Saint Louis, MO",5,,"- Almost unbelievable autonomy and trust given to engineers; most projects bottom-up vs. top-down - Big, interesting projects are everywhere; if someone is bored at work, they're not trying very hard - Caliber of peers is extremely high - For the most part, rapid adoption (and often creation, e.g. a VM for PHP) of new technologies","- Many (though not all) engineers tend to work lots of hours, mostly because they just enjoy what they're doing. If this isn't necessarily your lifestyle, you may feel like you're not ""keeping up"". This is really all in the eye of the beholder, though, as there are many engineers who are very effective and productive and use that to work more limited hours so that they can enjoy family/non-work activities. - Most teams have rotating on-call rotations, wherein the engineer must be available to be paged 24h a day (typically for a period of a week) to respond to issues with their product or service. This is more of a burden for some teams than others (e.g. a core piece of infrastructure vs. a little-used feature). This isn't particularly fun. - Rapid pace of product change means it can be a challenging place to be in infrastructure. This isn't necessarily bad, but it does require a flexibility in planning and mindset, particularly if you come from a company where software releases are measured in months-years."
Heaven on earth,2020-03-29,"Quantitative Researcher in Menlo Park, CA",5,,"State of the art campus with onsite gyms, spa, hair salon, arcade and more. Outstanding internal tools, both software and hardware, for work and collaboration with colleagues around the world. Top of market pay, even before you count the benefits. Free food is just the beginning. Probably the most underrated perk is a free cell phone with international data roaming. (It's a corporate phone, but personal use is allowed within reasonable limits.)  Promotion cycles are twice yearly, more frequent than some other tech companies. Promotions come quick to top performers, who are lavished with ""refresher"" or ""additional"" equity awards.","Exhausting performance review process. It feels neverending. Performance ratings are a bit too formulaic, and thus can be gamed to an extent; the system undervalues certain types of work (for example long-term, risky projects) that other companies would find valuable.  Traffic around the Menlo Park (MPK) HQ is atrocious. Parking is extremely constrained. Corporate shuttles are reliable and the route network covers a huge amount of the Bay Area and then some (there's even several daily shuttles to Santa Cruz) -- but the seats are often too narrow and uncomfortable. To give you a sense of the problem, most economy class airline seats are wider and more plush!"
intern,2020-08-04,"Intern in Palo Alto, CA",5,,great fun have free time,busy and kind of stressful
Getting Corporate,2015-06-17,"Data Scientist in Menlo Park, CA",3,,- Food - Health care benefits - Fringe benefits - Nice campus - Corporate shuttles - State of the art tech stack - Extremely smart coworkers - Visionary and bold top management,"Work/life balance can get hurt as a lot of folks at the office are single and do not understand the needs of having a family.  The company is getting bigger. This means more room for backroom politics and aligning people without ruffling people's feathers.  Very talented individual contributors (and/or good at politics) are being promoted. As a result, instead of having well rounded managers, you end up having either extremely career driven or super awkward managers. Some of those middle managers are very green, making it even more painful.  Some women feel like they have to be extra tough at work because of the Leanin coolaid, making them very hard to work with."
"Great perks, but limited growth opportunities",2017-05-18,"Software Engineer in Menlo Park, CA",5,,"From the moment you walk in the door, it is very evident the company goes to great lengths to make you feel welcome and cared for. From a slew of on-campus food choices, to a gym, and a Disney-like feel to the campus, the place really pushes the bar to what working at a company feels like on the surface.","After being with Facebook for some time, the not-so pretty things come to light. They have very aggressive rules for tenure, where you are expected to be promoted or asked to leave the company. Performance reviews at Facebook feel like they are pushing a one-size-fits all model, where they literally represent you as a post-it note on a whiteboard for managers to place on a bell curve against your fellow employees according to how they feel you performed."
"Sometimes good, sometimes a bad place to work.",2014-01-14,"SCO-Infrastructure in Menlo Park, CA",3,,"Benefits, perks and pay are good. Most people are very nice.","Facebook could have been a great place to work, had it not been for the management in certain departments. When half of the people in your group quit, because they couldn't work for the new management, there is a problem. Yet upper management seemed to not notice this.   There is no work/life balance at Facebook. Good luck getting time off, as you don't have time to leave your desk to take a vacation or have a day off, and don't have backups to support you, so if you do get a day off, your desk is piled with the work that didn't get done when you were gone."
Best workplace if you really want to get things done!,2014-08-17,"Software Engineer in Menlo Park, CA",5,,"- You are measured and rewarded on impact and not the other usual factors such as your relationship with manager or how many hours you have to work - Great open culture where you can question anything and anyone. You are encouraged to take risks in order to achieve something bigger. - Great place for mentorship - bootcamp is amazing way to understand company culture, build relationships and get exposure to various technologies. Beyond that there are tons of individuals that you just need to ask and they will help you in every way possible. - Facebook has some of the friendliest individuals that I have ever worked with - Great perks! food, amenities, health, dental, gym, and the list goes on and on - Believes in compensating you what you are worth instead of trying to lowball and counter offering once you have a competing offer. - You are truly working on things that are making a difference in people's lives","- If you really want to set yourself apart, know that you are probably working with some of the brightest in the industry. You better be on top of your game :-)"
I have been working for over 10 years and Facebook is BY FAR the best place I have ever worked.,2009-08-18,"Finance in Palo Alto, CA",5,,"Facebook has incredible camaraderie as well as benefits. Everyone is friends here, we work hard, but also have a great time and love coming to work every day. We get free gourmet breakfast, lunch and dinner daily from an amazing culinary team. We play basketball every week, have free beer on Friday and get to ripstick around the office. We even have games rooms and a ping pong table! The people who work here are incredibly high caliber individuals. The recruiting process is tough!","Some of the younger folks here (and there are many) have never worked anywhere else and they have no idea how good the place is. This often leads to a sense of entitlement which would never fly at another Company. Having said that, we all benefit from the extra perks that get put in place. Philz Coffee!!"
The most intense and rewarding experience of my career.,2012-03-26,"in Menlo Park, CA",5,,"Access to people who are smart in ways that you can't even comprehend.  Incredibly challenging work, and opportunities to finally do things you've wanted to do elsewhere but couldn't because of the size or political currents of other companies. You really care passionately about making the world more open and connected and want to be surrounded by people who are dedicated fully to making that happen. You want to work with people who not only help you experience all of the above but who are also the most respectful and inclusive people you've ever met. When we say we want you to be yourself completely at work - we really mean it.","The pace and scale of what we're doing is insane. You're regularly exhausted but in a good way. Facebook isn't just a company, it's a kind of movement that people dedicate themselves to in ways that transcend the traditional bounds of employment. You will make life-long friends who will become a part of your life beyond 9-5."
Awesome Company/ Great Employees,2017-04-25,"Anonymous Employee in Seattle, WA",5,,"Aside from the countless perks that are literally too long to list out here, one of the best things about this company is it's people. Everyone goes above and beyond to help each other to succeed. It truly is a team effort.   Upon arriving to the office every morning, everyone from the reception staff to your team says hello to you, and genuinely is interested in your life. People love coming to work every morning and are excited about what they do here every day, and it shows.   Many companies as competitive as this expect a lot from their employees, and so does Facebook. However, they also encourage a healthy work/ life balance, ensuring their employees are taking enough time off (either by working reasonable hours every day, and/or actually using all of their PTO) to be able to stay fresh and ready to work when at work.","Not many cons to the company. It is a large company, so I guess the biggest con would be you are not going to know everyone at the company. But with how friendly people are, you will make friends in no time!"
Great people moving fast.,2013-10-03,"Software Engineer in Menlo Park, CA",5,,"Probably the most important thing about Facebook is the culture. Engineers are always free to solve problems when they see them. Generally there are no hard deadlines to meet, so you can almost always put something to the side when you think there's something more valuable to do. If you find a bug in somebody else's project, fix it. If you have an idea for a useful feature, make it. We're willing to try anything once. The agility of Facebook is amazing, because all engineers are expected to be able to help out with anything. The org is very loose.  And the benefits are fantastic. Free food, laundry, shuttle service from all over the Bay Area, and much more.","I frequently take a moment to consider what I would want to improve at Facebook, and I never come up with anything. I could see how if you were somebody who really needed structure and direction, you could get frustrated. Facebook strongly encourages engineers to try working on new things every so often so that you're always learning, and also expects autonomy."
Amazing place to work,2012-11-17,"Software Engineer in Menlo Park, CA",5,,"- Huge impact from day one - I got to own pretty large projects almost as soon as I joined, and the amount of trust placed in employees even from the first few weeks in bootcamp is amazing.  - Exciting work environment, I work with some of the very best people I've met in the business every day - Real start-up feel and anxious to keep it that way. There's a lot of attention paid to the culture of the company - Things really do move fast. It's really motivating to see the results of your efforts get adopted so quickly - Great support from management - Fun @ work, many great perks. Lots of free food, and a gym to work it all off.",High workload mean that you have to be pretty motivated to enjoy it. On the flip side that's mostly self-driven - I certainly end up working a lot not because I'm pushed to but because I want to see my project succeed.
Young Adult Wonderland w/ Golden Children,2015-09-23,"Marketing in Menlo Park, CA",5,,"- Incredibly transparent when it comes to company priorities and initiatives - Great access to leaders in the company. Nobody is too big to talk to. - Touches basically all of internet-connect humanity, which is nice. - Playing on the largest-scale chess board in the world against the top 4-5 tech companies","- Lots of hiring from outside that layer long-term employees under several managers - There are a few ""Golden Children"" inside the company who can essentially do no wrong and will always be given control of the most interesting/valuable projects. They are either buddies with Zuck/Sheryl or were actual startup veterans who were brought in from the outside. Either way, it's near impossible to become a significant player in the company without that ""golden"" anointment."
Product Manager,2016-02-08,"Product Manager in Menlo Park, CA",5,,"Freedom to explore, speaking to my counterparts at other companies like Google, Twitter, and Uber it seems that Facebook has some of the most open cultures that encourages product exploration outside of one's primary duties and helping people finding impact across the company in places of their personal interest.","Commute to San Francisco. The commute to San Francisco is unhealthy and inhibits social life. I want to live the city lifestyle, and this is a serious consideration for me. My next job will certainly not involve 3 hours of commuting each day."
Facebook,2017-12-05,"IOS Recruiter in Seattle, WA",5,,"I've been at Facebook for about a year and a half and it is the first company i've worked for that's truly walked the walk in terms of standing by it's mission and values. The people that I work with care deeply about their users and about the company as a whole and Facebook cares deeply and invests in those employees as well. The problems are large scale and complex, but the people working to solve them are the best of the best. I come to work everyday and enjoy my job, I feel appreciated, secure in my role, and that I personally make an impact every day. It's a rare feeling.  Perks are insane, benefits are humbling and the people I work with are smart, funny and dynamic. Can't recommend the company enough.",No large cons that come to mind.
Great company with a bright future,2017-01-13,"Anonymous Employee in Seattle, WA",5,,"Hands-down the smartest people I've worked for in my career Great open culture. People are driven by team and company success, not personal ego. Pay well-above industry standard, for every job in the company.","There is one little *thing*  Some devs came up with a lottery program. Once a year it generates a bunch of random numbers and assigns one to each person in the company. Then of that list of numbers it generated, it randomly selects one. Whoever that number is assigned to is the lottery ""winner"". The winner is then taken to a private, sound-proof room where they are chained to a wall and then are beaten to death with a tire iron by Mark Zuckerberg while he screams ""LOTTERY In June STOCKS BE HEAVY SOON!!! MUHaHAHAHAHA!!!!"""
Really the best engineering experience I have hoped for,2012-08-29,"Software Engineer in Menlo Park, CA",5,,"During the 5+ years I've worked here as an engineer, I've had really incredible and satisfying experiences. I've learned so much more than I did at my past company in a similar amount of time, have almost never been disappointed with the caliber of a co-worker (and I've worked somewhat closely with around 50 other engineers) and have gotten to contribute the product as a clip I wouldn't have believed possible. As an engineer I felt like I had a lot of control and influence over my work and the products I worked on and got to create some of the most impactful and satisfying products and features of my career, past and probably future. If you're really great at what you do or have really great product ideas, very little will interfere with you showing that quickly. New engineers are highly valued in the culture.  Salary/bonus compensation has been really strong in addition to the stock compensation.","I've felt like I've been able to maintain a pretty good work life/balance (especially after the first year), but I feel like I had to work hard to make that happen. Being around many people who feel compelled to put most of their waking weekday hours into coding can be intimidating, even when you feel confident in the job you're doing and even when pressure to put in a ton of hours is rarely explicit. Engineers can definitely work reasonable hours, especially older ones with families, but you have to bring your own self-confidence to trust that you're kicking butt even if you're not putting in a ton of hours (especially during the summers when interns ratchet up the intensity around the office)  Things are done very fast, which also means things can be hectic and sometimes chaotic (though this feels less and less true as the years go by), but I'd expect some culture shock for anyone coming from software companies where stability and consensus are top-priorities. Code quality has felt really good for the past 2 or so years, though this definitely didn't feel true when I started."
Come here if you want to make an impact.,2012-11-13,"Recruiter in Menlo Park, CA",5,,"I joined facebook coming from 8 years in the Financial Services industry. Wow, what a world of difference. 2 biggest pros come to mind:  - Openness. Do you have an issue with a colleague or something facebook is doing? No problem. Take care of it. Facebook encourages its employees to be open and give feedback for things they think should be improved.  - Do you want to see your impact on 1 billion users? Come to facebook. Although I'm not in engineering, I work with a lot of software engineers, including interns, who constantly talk about the things they work on and how they love showing these off to their friends and family.","- Being 7 months new, I am still in the process of thinking of areas of improvement."
"Smart, conscientious coworkers and an employer that treats us well",2012-11-13,"Data Scientist in Menlo Park, CA",5,,"My coworkers are ridiculously smart and competent. Every day I learn something new from one of them. We move fast and think about having impact on the world. Our site is used by a billion people. The company cares about its employees' quality of life; we have excellent food, shuttles to/from San Francisco, a culture that eschews meetings, great ergonomics, onsite medical care, and a gym. New engineers go through ""bootcamp,"" which exposes you to all aspects of the codebase in a friendly environment where you're allowed to ask n00bish questions and bond with other new engineers.","It's difficult to come up with meaningful downsides to working here. We move very fast, so I don't always have time to be a perfectionist (but in general that's a good thing). Our codebase is huge and it can be difficult to find documentation."
Rarely a dull moment,2012-11-14,"Software Engineer in Menlo Park, CA",4,,"- Pervasive focus on impact. - Plenty of opportunity to make an impact, as we ship to millions of users on a short cycle with very little red tape. Not afraid to make mistakes, though of course we strongly prefer to avoid them. - Strong overall compensation. - Excellent on-site food options. I eat here at every opportunity. - Fun ""work hard play hard"" internal culture. Coworkers tend to be ""from the Internet"". Many lolz are had.","- Now eating too many sweets because they're readily available. - Sometimes feel like I joined too late (e.g., hear Proposition 30 complaints from coworkers, doesn't apply to me). - Continued growth has decreased the small company feel somewhat. Beginning to develop internal politics. - There is some tendency among some folks to prefer a quick hack instead of the Right Thing in the name of moving fast."
Continuous Improvement,2016-02-15,"Software Engineer in Menlo Park, CA",5,,"I've been at Facebook for more than six years. The culture is very introspective and dedicated to self-improvement; if it were the same company it had been in 2009, I wouldn't still be there. Everytime I think I might leave, a new awesome project comes up that keeps me around. Seeing Mark Zuckerberg mature into the great leader he is has been magical, and I have a lot of trust in Sheryl and Mark and Mike Schroepfer to make good decisions.  In many ways, engineers are more productive now than they were in 2009, despite the fact that we work at a big company now. We have more tools, resources, and knowledgeable people at our disposal, which compensates to some degree for the increased bureaucracy you see in some parts of the company. We also launch to hundreds-of-millions-to-billions of users, depending on the product, making our contributions very high-value. Product launches continue to be driven by bottom-up ideas as much as top-down directives. That doesn't mean that you personally are going to have an idea which shakes the world, but it does mean that you have a better shot than other companies. Especially if you're an infrastructure engineer, the culture is very bottom-up. You still have great latitude to come up with execute your own ideas. The flipside of this coin is that if you're not good at deciding what to work on, you'll need to learn that skill within a year or so; management isn't going to spoonfeed you tasks to the extent they do at other large companies. When joining Facebook as an engineer, you will still have many many choices of which team to join, and you'll make that decision after a few weeks of ""bootcamp"" which means you'll have an informed choice. It also means that the quality of engineers is high throughout the company because every person comes through the same interviewing process. One of my favorite aspects of Facebook culture is focusing on impact rather than hard work. Another is a recognition that you can advance your career without going into management, and that there are many different kinds of talent. There are several different ""archetypes"" of senior individual contributors that are recognized and encouraged to flourish.","Facebook has become more careful in certain core areas like Newsfeed, Timeline, Ads, and Platform. There are many stakeholders on these products and thus you've got to get a lot more things buttoned up before you can launch a product change in these core areas. We still do experiments but not quite as freely as before. Just understand that the more impact your product has, the tougher it will be to make changes, and place yourself in the company according to your preferences."
Do the best work of your life!,2018-09-05,"Anonymous Employee in Menlo Park, CA",5,,- Working with the smartest and best in my field which makes me better.  - We get to solve tough problems everyday - The open culture means tons of opportunities for everyone - Doing a ton of good in the world and taking action on what isn't working - Unbelievable support when you need it. I went through some personal challenges this year and Facebook was with me every step of the way. - We live our company values- they aren't just posters on the wall.,Achieving the Facebook mission demands a lot from all of us. It's important that you manage your work and life.
"So far, so good",2019-12-27,"Security Manager in Austin, TX",5,,Healthy work-life balance and boundaries; interesting work; no shortage of problems to solve and improvements to make.,"It can be a bit like drinking from a fire hose at first (and for a while), but that is just because there are just so many things going on, a wide range of interactions and interdependencies, and a ton of work to do. It can make things overwhelming, but just acknowledging it and doing what you can seems to be the right approach and management expectations are generally aligned with reality (so you're typically not expected to deliver on something beyond your abilities/influence)."
