review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
"Good Work/Life Balance, Few Opportunities to Move Up",2016-11-13,"in New York, NY",5,,"Great Benefits, Healthy work culture, Good Work/Life Balance","Stressful Customers, conflicting direction from management, limited opportunities for upward mobility."
Apple Genius,2019-07-02,Apple Genius,4,,Apple provides a best in class customer experience that goes far above the industry standard of outsourced call centers. We get to help our customers creatively and honestly without the pressure incentives like commissions.,"External leadership promotions have become the new normal, which erodes company culture and sets a poor precedent.  The pay is inadequate for the expectations set and the marketshare that Apple possess."
Don’t fall for the trap. Apple has changed.,2019-09-25,Mac Genius,1,,The people you work with and the benefits.,"Management is big on favoritism. If they don’t like you, you’ll never move up. They promote based on if you fall in line with what they say and if you brown nose well enough. They don’t care if you’re a great performer. You gotta “play the game”! No work life balance. You can end up working 9 days in a row if you try to take a weekend off."
Great Job,2019-10-01,"Adviser in Sacramento, CA",5,,"The job is what I want to do! I love being on the phone with customers, assisting to get to a resolution.",The Schedule and Money have a reason to my looking for a new Job. I would like to stay with the company and do something different with customers.
"Excellent pay, benefits, and culture but still suffered the usual detriment of retail.",2020-06-08,"Specialist in Manhasset, NY",4,,- Pay - Benefits - Co-Workers - Personal and Sick time easily navigated.,- Management is often less concerned about people than they are about profit - Disregard for mental health of employees. - A majority of managers viewed employees as disposable.
Great values.,2020-07-17,"Operation Specialist in West Des Moines, IA",5,,"Health, life, vision, dental, vacation, sick pay accrued even as a part time employee. Extraordinary team focus and fantastic company (public and employee related) values. Amazing benefits outside of traditional full-time benefits. Very good self development tools that help you as a person grow and great feedback and support from team members / leadership.","Although possible and highly encouraged, career advancement in corporate can be tough. However, extremely efficient opportunities within retail."
Check your creativity at the door,2008-06-20,"Editorial Manager in Cupertino, CA",1,,"Great products and interesting look at what's coming up. It's kinda cool to be at the cutting edge of technology hipness. Plus you get to use Apple products in your daily work, which is a definite plus. There's a lot of excitement in the atmosphere from people who are truly energized by what they do. The ""coolness"" of the corporate culture make it the kind of place where people are impressed when you tell them who you work for. And the overall industry affection for all things Apple make it the kind of place where you don't worry if your company will be in business in 6 months.","There's a decided lack of creative freedom, very little room for advancement, and atrociously bad management. Only certain people are allowed to have ideas, and many of us who were hired because of our creative background have to stifle our experience and just do what we're told. It also has the worst management I've ever experienced. I had 5 different managers in 18 months and not one of them every held a one-on-one with me. Even when I requested time with a new manager, they were too busy impressing their own manager to deal with the people who reported to them. It's sad to see so many great ideas never get off the ground because the people who came up with them weren't ""important"" enough. Plus there's this huge ""high school clique"" mentality of the cool kids vs. everyone else. If you aren't one of the cool kids, you don't get to work on the interesting projects, get noticed my management, or have any chance to prove what you can do."
"Hard work, run your own show",2009-06-11,"Marketing Manager in Cupertino, CA",4,,Apple provides the ability to work on your own or on a team. You make of it what you will.,"Lack of support is tough to handle, but a fun challenge once you get the hang of it. Never a dull moment."
Not Bad,2010-04-30,"Back House Runner in Sacramento, CA",3,,It's a popular company and you get to help the back of house keep good inventory. Plus major discounts on most of their products.,It's always hard to get the days that you want cleared because of the high volume of customers and the long hours that the store is open.
It's just a job,2010-10-18,"Family Room Specialist in Baltimore, MD",4,,"Great people to work with-Co workers are usually what drives you to come to work day after day Benefits-401k, Health benefits, discounts on items.",It's still retail Upper management placed harsh deadlines on staff Customers are ungrateful Mall hours for some stores-Not always the best
Pretty easy job,2012-05-07,"Online Sales Representative in Austin, TX",4,,"Drinking the Apple Juice right from the beginning. Training is great. The products sell themselves. Is not commission based, at all.","Hard to move up, a lot of competition. You have to be contracted in a lot of the time, and can be let go for no reason."
Amazing place for growth,2014-10-04,"Specialist in San Francisco, CA",5,,Getting to work with competent people. Manager's really care. Great pay that matches the city's economic status.,"Getting the worst customers EVER. You really need to have thick skin. Also, managers will schedule you for full time even though you are part time, so students don't get to be students here."
"It has been a great opportunity to learn and network with other motivated individuals, diversifying my skill sets",2014-10-06,"Financial Analyst in Cupertino, CA",4,,"Brand name, opportunities, networking, Benefits, ability to transition into different groups, and personal growth","Difficult to get promoted, very flat structure, compensation is not as high as it should be for the amount of work that is being down"
I want to retire working for Apple,2014-11-06,"Lead Mac Genius in Miami, FL",5,,I'm able to be myself and everyday learn things that make me a better human being.,It takes many years to grow in terms of promotions. Work-life balance for Leaders and Managers is not the best.
Stangnant,2014-12-01,"IOS Chat in Milton, FL",2,,Benefits are excellent with many opportunities for investing and great healthcare. Management seems to be willing to work with you through a variety of situations that are less than ideal.,I feel like we have been stagnated in our current roles and it is very hard to move up or even laterally in the company. It feels as though upward movement is decided on by an arbitrary set of values rather than actual performance and abilities.
Get to work on awesome products.,2015-01-14,"Physical Design Engineer in Cupertino, CA",3,,"Opportunity to learn a lot, and a highly competitive environment where one gets to work with the best of the best.",work life balance is very poor. work life balance is very poor. work life balance is very poor.
Specialist,2015-04-20,"Specialist in Greenwich, CT",4,,"Great part-time benefit options, worked with fun, knowledgeable people who cared about the customer. Apple retail is a great retail environment.",I would like to have seen the opportunity to progress into corporate from retail. I was pursuing an MBA at the time.
Creative Trainer and IT Support and Sales,2015-04-20,"Creative Trainer in San Francisco, CA",4,,"Excellent training to handle customer service, impressive support system, very well organized. Great experience overall.","Working in retail means they control your schedule and your life. Always have to work weekends. Holiday vacations are barred. Being ""always on"" can be exhausting. Burn out is common. Limited advancement options"
Great Home based job,2015-05-13,"Technical Support in Pensacola, FL",5,,"Fun, decent wage, company cares about its customers, takes pride in products, good training. Benefit of working from home.",You will work on holidays and in many cases won't have a lot of say about your initial shift. Apple does work hard to accommodate and after your initial hire schedule (6 months) you will bid for your shifts and that is performance based vs. longevity.
FRS,2015-06-03,,5,,"greatest company I have ever worked for i. my life, I would recommend to anybody who loves technology and innovation","I can't think of any cons for the company, they truly are awesome, only way you could not like apple is if you have no drive to succeed"
Rotten Apple,2015-06-08,"Family Room Specialist in Portland, OR",3,,Greatest people that you could ever expect to work with in a retail environment.,Very rigid employee policies and full timers are expected to be available without much discretion given to preferred days off.
Not for everyone,2015-05-18,"Unix Systems Administrator in Cupertino, CA",3,,"• Pay is competitive. • Stock options, during the time I was there, were good. • Commute incentives were of good quality","• Heavy with middle-management • Oppressive political environment • Cafeteria caters to people who prefer not to eat meat, ""gluten-free"" folks, etc., but does not provide viable options for people who wish to eat normal food."
My favorite employer,2015-05-25,"Applecare Advisor in Austin, TX",4,,Apple recognizes initiative in their badged employees and works aggressively to develop capable employees for more meaningful roles,"Corporate policies are strictly adhered to, by the letter of the law one can and will find their employment terminated. Walking the straight and narrow and knowing how to play ball are essential survival skills."
Great company,2015-07-26,Anonymous Employee,5,,"Worked with the best and brightest in one of the largest, most innovative companies in America.",The bureaucracy can be a little off-putting to deal with. But that's the case with a lot of companies. Apple generally handled it well.
Redzone Support,2015-08-18,Anonymous Employee,5,,Always something new to learn and strong sense of teamwork while working.,Communication between management and floor specialists can be limited at times.
Apple Specialist,2015-09-19,,5,,"Great benefits, opportunities for growth, encouraging and supportive team members","Long hours, deal with many difficult people, sometimes management can be confusing on what their goals are."
Great for some,2015-09-29,"Family Room Specialist in Bethany, OK",4,,Apple has a real idea what customers are looking for and provides a good sense of job security. They also care greatly about their employees and employee families.,Retail hours and iPhone launches are always stressful. Apple does give a lot of different ways to help with managing time evenly across all the employees but their is simply not enough time to allow all the time off that is needed and the constant shifts changing everyday and every week.
One of the best company to work for,2015-10-04,"Specialist in Boston, MA",5,,"good pay for retail employees, good benefits. Smart people","At my store, you can barely take any days off. You have to request a day off a month in advance."
Difficult but rewarding,2015-10-28,Anonymous Employee,5,,Working at apple has been a great experience. Benefits are great and your co-workers around you are talented in many ways. It is really interesting working here.,at times It can be very difficult to keep up social life
Awesome,2015-11-07,"Specialist in Pittsburgh, PA",5,,Flexible Schedule. Great benefits. No real pressure to do anything. Interesting Human interaction,The work gets old. It can be frustrating being at the end of the sales process
Micromanagement is a dealbreaker,2015-11-15,"Family Room Specialist in Boulder, CO",2,,"Great people, some really rewarding work, and access to the cutting edge of technology.","Micromanagement ruins the job. I work at the Genius Bar. Every tiny detail of each repair I perform is micromanaged. If something goes off script, it is used against you later on. If you try to do something nice for the customer because it is the right decision to make, then the managers will make you feel wrong or distrusted to manipulate you into making a different decision."
"Sweet gig for maybe a year, very low pay",2017-08-20,"Home Advisor in Austin, TX",3,,Work from home is a pretty sweet gig; love the discounts; They give you everything you need including an iMac,Very little upward mobility; working from home on holidays is terrible; Very very low pay especially for the amount of knowledge you’re required to maintain
"Apple is a great place to work, especially from home",2017-08-21,Applecare At Home Advisor,5,,* wonderful management  * time commitment was minimal outside of working hours,"*had to work certain hours based on organization i was in, College org, had to work 2 shifts starting at 6pm CST during the week, and one could be at any time of day   * would be a great job for me had i not been in CST zone"
Inventory control,2017-09-13,"Operations Specialist in Columbus, OH",2,,Medical benefits are the best around. Peer relationships are some of the best ever cultivated in a work place environment.,"Can't get promotion if you are outspoken, in spite of that being a primary function of each role with company."
Retail Review,2017-09-26,Senior Manager,2,,The people make Apple special. Exposure to people development and business management a plus for young people starting out in their careers.,Regional Managers up are all big box and the company is nothing like it was when Steve was around. Very political now with many layers of management. Retail has no work life balance and terrible for families.
Managing a team of technical project managers and engineers,2017-11-24,"Technical Project Manager in Cupertino, CA",3,,The work is highly challenging. There are ood opportunities to work on high-profile projects. Strong sense of accomplishment for most projects.,Politics plays a big role in getting ahead. The work can be overwhelming at times. Constant pressure to get projects done and unreasonable amount of time.
Downgrading,2017-12-06,"Specialist in Washington, DC",1,,"The benefits are what kept me for two years. Plus working with my friends was great as well, really made some great connections with some really great people.","Not listening to the employees and paying them the same as new hires. Promoting people that should have never been promoted. The thing that I knew that we going on at different stores, it was really making my choice to leave even easier."
Genius,2017-12-06,Anonymous Employee,3,,Apple does know how to hire great people. I have made some great relationships.,"One word “Retail”. You work most holidays, weekends etc. Work - Life balance non-existent. Pay for Genius is very low. They expect so much from their people but the wages do not come close to the amount of work expected."
Cons outweigh the Pros by a landslide,2018-01-23,"Anonymous Employee in Paramus, NJ",1,,"Would only recommend if you are 18 in college and looking for career growth with a technology company:  Awesome co-workers, no dress code, judgement free, great benefits: medical, dental, optical, gym reimbursement, tuition reimbursement, store gift card and discounts for both part time and full time employees.","Extremely negative work environment*** - Everyone, both customers and employees are miserable. Written all over everyones face. Energy is so negative its hard not to absorb it.  0 work life balance.  - No such thing as availability, required to have open availability weekdays and weekends. Typical shifts are 12:30-9:30, 1:30-10:30, 11-8.   CONSTANTLY HAVING TO BE THE BEARER OF BAD NEWS: - Wait times for appointments being HOURS for same-day service and at least a week for book-from-home.  - Repair prices typically starting at $149+ tax for failures entirely out of the customers control. Devices fail for no reason frequently. If the customer is outside one year without extended warranty 0 exceptions are made and the customer has to pay out of pocket. The company has grown so massively, the products are made in massive increments and not with close attention to detail. - Customers losing all of their precious information (contacts, photos, text messages etc) because they don't know how to backup their information.  Customer expectations are high and they feel entitled - belittling constantly - angry customers cursing - getting called names solely because you were the shirt and work for the company  Compensation - They start you higher than the average retailer but for what you have to deal with and for how much the company makes daily, weekly, annually.. its actually a joke.  - After taxes and benefits get taken out, only average $10-12 an hour. Constantly having sales and business goals to meet but no commission or incentives based on fantastic performance. Average sales were over $100,000 a month and you see absolutely nothing.  - Annual raise is a mere .40 cents"
If you love being micro managed and having ZERO work/life balance this is the place for you!,2018-06-21,"Creative in Northridge, CA",1,,"I worked at a Retail store for almost 10 years...  Great benefits, Stock options, pretty good discounts, meet some of the coolest people you'll ever meet.","ZERO. WORK/LIFE. BALANCE. ZERO underlined, and in bold. Good luck trying to ever get a shift covered in the likely event that you need to have a certain day off. Full Timers do not get to pick a designated day off, rather, they only get a ""preferred"" day off which is never granted.  You cannot have any weekend days off. You must have full and open availability. Part Timers must have 4 days of full availability... which makes it impossible to be a full time student and have a job with this place.  You will get sick A LOT. They do not use anything even close to something that sterilizes when cleaning... Oh and don't sit on those little squishy ball seats at the kids table... We call them ""pee-balls"" for a reason...  You will be constantly micro-manged to the point it's hard to tell if they're actually harassing you.  You will get zero training time and expected to know everything about the latest software and hardware.  You will be constantly running around like a chicken with it's head cut off helping multiple people, answering STUPID questions that could've been simply googled from customers and coworkers.  There is little to no opportunities for growth. Unless you become the managers little pet and bend to their every whim, then MAYBE you'll get an interview for something, but end up losing out to an external hire. Lastly, you will not be valued there. You are just a mere cog in the big corporate machine that is Apple. They can easily replace you regardless of how much time, blood, sweat and tears you gave to that place. The Apple culture that made the company so awesome and unique no longer exists. It has been long gone. It died in 2010. Angela Ahrendts is a cancer to Apple Retail."
"Apple is a Fun, Rewarding and Caring Company",2018-11-07,"Technical Advisor in Albuquerque, NM",4,,"I absolutely had a blast working for Apple, especially interacting with their management and training teams. I loved how they inspire creativity and empathy in their folks.","My hope was to get into a more senior, higher paying position initially but was placed in a entry level role that limited me financially."
"Amazing benefits, great crew that becomes family, great discounts, but the worst of all retail environments.",2014-09-22,"Specialist in Des Moines, IA",3,,"Incredible health insurance, the best that I've ever found. Amazing discounts on all sorts of products, services, car repairs, hotels, etc. Being on the cusp of advancement in the technology industry. Great personalities in coworkers, family-like environment where everyone sticks together and looks out for one another. Management that really looks out for the employee, tries to remain fair and balanced. Respect from the public for working for the brand. Fair balance of breaks and lunch time to break up the monotony.","LIterally no work-life balance. Swing shifts every day, no set hours or days off for part time or full time. Schedule is made only a week in advance, not uncommon to work 7 to 9 to 12 day stretches without a day off. Poor flow of customer interactions, many many angry people all day who take out their frustration of the flawed system on you. Appointment system for tech help is mediocre at best, technicians are overworked, overbooked, underpaid and in constant demand from increasingly impatient and upset customers. Fair pay, but underpaid for the amount of stress and disequilibrium the job entails. On your feet on limestone floors all day, without insoles will cause back pain, knee pain and feet pain if not finding time to sit down every few hours. Hardest retail position I've ever worked."
Genius Administrator Apple,2015-05-23,Anonymous Employee,5,,Good company to work for especially if you want to be yourself. Free environment with no judgment. Money is decent. You will meet some of the most talented people.,Hard to get a full-time position.
Good career,2015-06-11,"Back of House Specialist in Arlington, VA",5,,People that wanna see you move up and grow. Awesome benefits and ambience,Very competitive to get in and a lot of responsibilities. That's about it really. Everyone is friendly and not much to complain about
Specialist,2015-06-28,"in Chandler, AZ",5,,"Great people, health care, get to play with new toys.",Work life balance for full time.  Not enough hours sometimes for part time when its slow
Apple inc,2015-07-08,,5,,Great benefits Advancements if you go above and beyond Good management,Low pay Low raises Advancements given to those that play the brown nose game Work life balance Mandatory over time with little notice for product launches
AHA,2015-07-08,"Anonymous Employee in Boston, MA",5,,Great to be able to have flex schedule,I don't think I have. Come across any cons at the moment I love the job and the company great training wonderful Apple family
Genius,2015-08-28,"Senior Genius/Genius Administrator in Saint Cloud, FL",5,,"Great People. Love to enrich lives.Great benefits, stock options etc..",No work life balance. Blackout days prevent you from requesting holidays off. No set schedule.
Great place to work,2015-08-30,"Regional Sales Manager in San Francisco, CA",5,,"Apple is a demanding, but rewarding place to work. The culture is strong, but unique, and can be jarring for outsiders.",You can certainly earn more money elsewhere.
Apple Review,2015-08-31,"in San Marcos, TX",5,,"Great company to work for, highly recommend. Awesome work environment, culture, and benefits.",Nothing negative about working for Apple. You fit in if you are passionate about your work and work hard all of the time.
AHA Advisor,2015-09-28,,4,,Work from home Good pay Full Benefits Lots of support programs Will provide most of the equiptment for you,Can really make you hate your home office Almost always busy Will be frequently moved to new teams/new managers Training is getting shorter and shorter (sometimes just self guided) Not super flexible with schedules will most likely work holidays
It's an awesome place to work,2014-03-29,"Front End Engineer in Cupertino, CA",5,,"Smart, great people, great culture. Work on the coolest stuff. Great place to work.",Lots of management. Lots. Lots of people you know are taking serious pay but you're not really sure what they actually do.
"Great people to work with, but unrealistic demands from management.",2014-03-30,Mac Genius,3,,"Great company in general, get to work with a lot of very talented people. Paid training to become a Certified Mac Technician.","It's retail, hours are all over the place with no steady schedule. Extremely demanding with very little feedback from managers, just that the team is not doing enough to keep up with customer demands."
Use to be ok,2014-05-21,"Sales in Austin, TX",2,,"Apple use to be a great company, but that has changed.","Over the last 2 years they seem to just take things away from the employees. They use to really treat us well, but now it seems like they could care less about our department and anything good that I use to love about my job either gets worse or they don't have anymore."
"amazing. well-oiled machine, all-star minds.",2014-05-22,"Campus Representative in Clemson, SC",5,,"great people, great work environment. the best thing about working for apple is that you get a sense of meaning from your work.","fast pace, high expectations, and it can be overwhelming but if you are chosen, then you can handle these things."
Great company to work for,2014-06-23,"Genius Administrator in San Antonio, TX",4,,"Great culture, very flexible with hours, diverse coworkers, learning opportunities are everywhere",moving from sales to tech support still requires you to be able to meet sales goals even though selling is not part of your job in a tech support role. Management can be inconsistent.
Great Culture but Limited,2014-10-22,"Family Room Specialist in San Diego, CA",3,,Great environment to work and the products are excellent to represent. Diversity is awesome and people have a lot of positive intent.,Pay is very low and the opportunity to move up within the pay scale lies in your ability to relocate to Cupertino. Long term career is difficult to imagine here.
Apple Retail is an entirely separate entity,2014-12-10,"Anonymous Employee in Raleigh, NC",1,,"- Benefits cannot be matched by any other employer (PPO plan)  - Great employee discounts on peripherals and phone plans - Relative to other retail stores, this is one of the best to work for","- Retail ages ware barely enough to be able to buy computers, even with the discount, rendering the discount almost useless. They're really great as favors for friends/family who have jobs that pay more than yours.  - Management is extremely skilled at giving you the runaround (also known as Feedback) when it comes time for promotion or a lateral shift in positions. Interviews either end up going cold with no response, or some ""surprise star candidate"" will swoop out of nowhere to take the position you desire so dearly.  - Glass ceiling. Extremely little room for advancement. Someone has to either die or get fired for a spot to open up. There are pretty much 2-3 positions you can move into before ""management' is the next step, where you get a nice little raise to get yelled at by more customers and deal with disgruntled employees who have no future.  - Resume killer. Once you've spent enough time in retail, you're essentially silo-ing yourself into that industry. Recruiters will see your experience as retail and generalize you as a retail salesperson, despite your own perception that you do not work at Macy's, Best Buy, Urban Outfitters, etc. If retail is your career choice, you're in the right place. If it isn't, you're screwing yourself.  - Methodologies to provide customers with ""options"" for service are really just an euphemism for coercing the customer to conform to the workflow that Apple has set out. You are taught to repeat the same ""option"" repeatedly until the customer gives up, and agrees with you. That is NOT successful negotiation. It's not truly a choice if you can only provide the option to take it or leave it. That is called communism/socialism/totalitarianism. (ps. This is America.) - False perception of creativity. Apple positions itself as a company that breeds creativity. Truth be told, the retail store is merely a delivery mechanism for distributing products. As an employee, you have no impact on product development, processes, etc. You are merely a drone whose role is to hand customers product with a smile and collect payment. (The finger doesn't tell the brain what to do. The finger does what it's supposed to do.)"
8 out of 10,2014-12-16,"Business Specialist in Bellevue, WA",4,,Great atmosphere. You will work with some of the most creative individuals on the planet. Time-off is easy to come by during the off peak season.,"In contrast to the intellectual people, you will also work with some absolutely incompetent employees as well. Management is given key words to use when communicating with employees in a positive or negative manner."
"Great company, high expectations to perform, still retail",2014-12-23,,4,,"Incredible benefits package, great team of people to work with, backed by a world class name. Flexible hours and so long as you request them long enough in advanced you're gold",Still retail. People expect highly of Apple and they come in with a chip on their shoulder. Working weekends and holidays were a nightmare.
Amazing benefits and potential for an amazing team.,2015-01-27,"Family Room Specialist in New York, NY",5,,Amazing benefits awarded even to part time employees. Flexibility with schedule as long as you plan in advance. Many options for movement internally or to a different location.,Exhausting customer service work for customers that often feel entitled and not very grateful. High turnover makes it hard to forge relationships and means that the team is always relatively new/inexperienced.
I love all the iphones that Apple has made so far.,2015-07-19,,5,,You'll get to do and learn more about electronics. Also you'll might understand electronics more. Apple also has camp so u could teach campers,That the stores would always be busy and you'll never really get that long of a break before another customer comes in.
Micromanagement plus limits to use your skills,2015-07-19,Anonymous Employee,2,,Good salary and looks good on resume,"1. Micromanagement  2. Don't research - ask! (""Oh my God, I don't know how to do this so I need to go ahead and ask my manager how to do it without even researching it) 3. Everything is a secret 4. Of course politics 5. People are not that friendly like in Google"
Thanks Apple!,2015-08-12,"Designer in Cupertino, CA",4,,"Worked with the smartest, most talented, and funniest people. I learned a lot. The benefits were excellent.",There was a define lack of career development. Apple can tend to pegion-hole designers.
Good company,2015-09-01,,2,,"Great benefits, discounts and pay. Looks good on a resume. Very hard to be fired. Fiercely loyal customers.",Management is not interested in promoting from within. A call center is a call center no matter what company you work for.
Senior Advisor,2015-09-02,"Senior Advisor in Austin, TX",5,,"Great culture, people, benefits, salary, environment, training and Management.",Not so much for the cons as long as you realize that this is a driven company leading the charge into the future. Sometimes you can have a bad day but it is not Apple's fault.
Awesome place to work!,2015-11-21,"Anonymous Employee in Sunnyvale, CA",5,,Fantastic co-workers and management on my team. Large corporate environment provides wonderful opportunities for knowledge/experience growth. Transportation options are great for commuting to Silicon Valley from throughout the Bay area. Benefits are awesome.,"Super, super, super busy. Be prepared to do the best work of your career."
Family Room Specialist,2015-12-07,"Family Room Specialist in Miami Beach, FL",4,,"Good respect for work-life balance, nice support for professional development. Mostly wonderful coworkers.","Density of store crowds could induce PTSD. Pay not quite commensurate for the value provided by employees, who have to endure and handle a lot of stress when the store is busy. Shift scheduling is highly variable/irregular."
Great Company!,2016-01-26,"Sales Specialist in Long Beach, CA",4,,"Great Benefits, opportunities, great culture, great management, great pay for an entry level retail job, flexible with your schedule.","It's huge place to work. You really have to shine in order to get on managers radar for a promotion. May not be a bad deal for some people, but if you're shy, this wouldn't be the best place for you."
Family Room Specialist,2016-02-05,"Family Room Specialist in Houston, TX",5,,"Access to great technology, on the cutting edge. Always the first to hear about first new technology and features. Extra lightning cables. Great discounts.","Dealing with irrational/upset customers. You can only deal with so much sometimes in a given day, however management is very good at resolving issues and being extremely supportive."
Great,2016-03-22,Anonymous Employee,5,,Working with Apple since 2006 and it's been an amazing ride! There is more than ever to learn and ways to develop! Join us!,"You have to deal with a lot of other mediocre people, who complain daily about this or that to no end. They need to realize what an amazing opportunity they've been given. Whiners gonna whine."
Incredible Culture,2017-03-28,Anonymous Employee,5,,Work is easy when you are surrounded by incredibly friendly and intelligent peers.,"Customer service is not for everyone, you must be able to deal with a diverse variety of customers."
New hire,2017-04-09,Anonymous Employee,5,,Great experience and dedication to their people and mission. They really work with people who are already employed to facilitate training schedule. Great people.,None so far with limited time.
Best Team Ever,2017-04-28,"Product Zone Specialist in Albany, NY",5,,Working with other bright people and a real sense of team work,Not being able to see outside.
Specialist,2017-05-14,,2,,You Become very close with coworkers Good Benefits  Pay is pretty good for retail,"you work harder than you ever have before people are crazy because of their devices so be prepared to work with psychos  Management can pick their favorites and treat everyone else like crap don't expect to see a weekend ever again  you will be overworked and expected of a lot even if you are a part-time employee It's turning into just another retail store, nothing special about it."
"Fun, open, chill work environment. Company values are, at their core, wonderful. Great Benefits and perks!",2017-06-21,"Technical Specialist in Albuquerque, NM",4,,"Benefits, fun environment. The employees around you become your family. I've never had a bond with coworkers like I did at Apple.","Hard to move in the company. At the end of the day, it's still retail. There's only a merit increase once per year... no raise due to inflation or cost of living."
Part-time beware,2017-06-25,Anonymous Employee,5,,"Benefits, discounts, decent pay, limited responsibility","Work life Balance, upward mobility, questionable changes potentially to customer service"
It doesn't feel like retail!,2017-08-06,"Family Room Specialist in Washington, DC",5,,"Co-Workers, Diversity, Connectivity with the Company, Generous Break Schedules, Understanding with Call-Outs, Employee Purchase Program, 401K, Training","Stressful, Pay is lower than desired"
Apple is a terrible place to work and terrible for your family,2017-08-15,Anonymous Employee,1,,"Great benefits, decent pay. Great products that you get to talk about and share with the public. I do like what the company stands for as a whole and how innovative they are.","They change your schedule every three months, causing your entire family to uproot their routines along with it. It's a huge hassle when you have to find new babysitters, and set new schedules every couple of months. Once you get used to one routine, you have to change it. If Apple cared about their employees at all, they would stop this practice and give set shifts like the rest of the world."
Senior Software Engineer,2017-09-05,"Senior Software Engineer in Cupertino, CA",5,,"Great team, great perks, interesting work. Very friendly atmosphere and alot of fast paced engaging work.",No free lunch/dinner options. Long working hours and typically tight deliverable dates.
Product Zone Specialist,2017-09-13,"Anonymous Employee in Manhasset, NY",4,,"Truly a family, from corporate down to retail it feels that everyone has the same goal and that the employee comes first no matter what. If you want to grow within the system then they are 1000% supportive.","If you are using Apple as a job while you are pursuing outside goals, then there isn't a lot of upward mobility."
One of the most amazing jobs ever,2016-12-02,"IT Specialist in Atlanta, GA",5,,The company allows you to have very good beneficts and pay all your vacations. Great team player politics and good relationship between peers.,Sometiemes you have to work in a rush and under a lot of pression to dinish the deliverables on time. Thats a cons if you dont like it. But I do
Great Part time job,2016-12-03,"Product Specialist in San Antonio, TX",4,,"Great benefits, stock options, positive environment. The company takes care of its employees. Pay is great for a retail job.",Many people that have worked in the retail environment are burnt out. Either by the retail hours or the customer service aspect of the job.
Challenging and meaningful,2017-01-01,"Operations Manager in Austin, TX",4,,Very collaborative environment where star employees are encouraged to go deep and wide; micro managers are not successful; autonomy is encouraged,Flat organization; difficult to move up; direct feedback is lacking; strategy is sometimes unclear; manager competence varies by department; employees expected to pivot quickly and often
Great Place,2017-01-02,"Genius Administrator in The Woodlands, TX",5,,You want to be a better version of yourself... Work for Apple. It is truly a changing event.,Very competitive for new positions. The politics are there and expect to work for it.
Senior Advisor,2017-01-04,"IOS Advisor, Mac+ Advisor, IOS Senior Advisor/Supervisor in Latrobe, PA",4,,Apple is a great place to be. Everyone has a vision of success. Lots of opportunities if you seek them. Very professional.,"Understanding that certain metrics are out of your control, no matter how hard you try. Monitored very closely at any given time."
Inpersonal,2017-01-18,Anonymous Employee,4,,"Great flexibility in hours and workspace, allows for freedom to have work -life balance, good growth opportunities","highly inpersonal, easy to feel swalow up by the massive company. sole focus is to improve survey results, even when at cost to apple rep"
Best retail experience I have ever experienced for someone without a college degree.,2017-03-02,"Specialist in Princeton, NJ",5,,"Friendly co workers, good pay, benefits, 401K, ESPP, Company with good values, and best intent for everyone. Amazing management truly cares about employees.","Retail, Angry customers, Ignorant people. Dealing with customers who refuse to accept the possible solutions for their problems, and expect us to be miracle workers."
"Great pay, benefits and company to work for",2017-08-16,Anonymous Employee,5,,"Work From home, excellent company, great pay, great benefits, apple perks, company discounts with other companies.","Work from home, Customers can be irate for issues caused by them and not the company which can make for a call pretty difficult."
It’s been an enriching one. I’ve gained new insight on how tech companies work.,2017-09-24,"Specialist in New York, NY",5,,"The benefits are great. Part time gets healthcare. Wage works and there’re discounts everywhere from food, to movies and third party products",Challenges include international customers and language barriers. If you know what you want to do don’t hesitate to voice it
Customer focus driven.,2017-11-19,"Senior Advisor in Austin, TX",3,,"Great benefits! If you are having a child, the process for time off is very convenient. Offers plenty of time off.",Too much focus on surveys from customers which in a lot of cases are due to issues that you aren’t the cause of.
Consultant,2016-03-23,,5,,"I was able to set my own hours, individualized to meet my needs as a young mother. Vibrant workplace, intelligent people","As a part time consultant, I was not part of the main team, although they made efforts to make me feel welcome. I also did not have the advantage of benefits, etc."
Good opportunity for at home workers,2016-03-28,Anonymous Employee,5,,Work from home in PJs Can snack all day Mostly great customer base Excellent benefits Apple looks great on a resume,Still a call center job Growth is hard to come by after a certain level Schedules changed every 3 months (FT)- 6 months (PT)
Greatest Retail job,2016-06-14,Anonymous Employee,4,,Straightforward work environment Great pay Great benefits Fun products to work with Company looks great on a resume Discounts on products,"Not much room for development if you are a part time employee. Very fast paced work environment, which is not ideal for some people."
Software Engineer,2016-06-29,"Software Engineer in Cupertino, CA",2,,Great to be inside the most profitable company in history!,As a contractor their security rules were prohibitive to the point of being unable to review the bugs on the project I was assigned to.
Friendly workspace.,2016-07-13,"Apple Genius in Raleigh, NC",4,,"Every co-workers are friendly and helpful. Even managers is friendly and supportive too! Great benefits such as employee discount on all apple products, stock etc.",Salary is little low for stressful jobs. Which is why lot of co-workers leaving apple for other jobs with better salary..... It is sad to see them leaving. :(
Very liberal,2016-08-24,"in San Diego, CA",2,,Great office place and nice benefits. Lots of thing to break up the day and keep it real,"Liberal political views in the work place, to the point that some will not respond to questions...."
