review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Still maturing as an organization - Positive experiences far outweigh the growing pains,2011-05-19,"Information Technology Professional in Seattle, WA",4,,"- The mission of the foundation helps you get through the tough times, and lifts you up through the good times - Without question, You work with the best and the brightest in any respective field, at all levels of the organization. - The foundation's clients (grantees) are some of the best and brightest as well, and are highly passionate about the work that they do - Operates more like a corporation than a grass-roots 501c3 (can be good and bad) - Good information sharing from executive management. More face-to-face time with execs than your typical medium sized organization. - Excellent suite of benefits - Excellent physical work space with a strong emphasis on the employee, alternative working styles, etc  Counterpoints: - An appropriate amount of growth/management opportunities availible to those up to the task. One can't complain about having inexperienced managers as well as having no growth opportunities. The inexperienced managers are in place because they were given the opportunity to manage. - The foundation is highly diverse, particuarly within Global Development, Global Health, and IT. You will work with individuals from all over the word, with rich experiences from a multitude of organizations and cultures.",- Consensus driven conservative decision making. As a result it is difficult and generally more difficult costly to acomplish tasks and projects compared to other non-profit/for-profit organizations - High number of IT consultants/contractors can make knowledge retention and consistent strategies/methodologies a challenge (noticiable full-time hiring ramp up within the last 6 months though) - Operates more like a corporation than a grass-roots 501c3 (can be good and bad) - Limited process consistency across the various grant-distributing facets of the organization that should run in a similar manner. This makes IT solutioning difficult.
Rode hard and...yeah...,2016-05-15,"Project Coordinator in Seattle, WA",1,,"The mIddle- and low-level employees that actually get the day-to-day work done are amazing individuals. Some of the smartest, most compassionate people I've ever met. Great benefits package (5 stars). Salaries are good for those coming from the non-profit world, but no where near where they need to be for the level of work that's being done (1 star).","Leadership is not interested in employee development whatsoever. They say that each person has a budget allowance for it each year, but in 8 years, none of my requests were ever approved. Management is more interested in paying BIG BIG bucks to McKinsey and the like instead of developing their own talent. Good employees are used and abused and then unceremoniously let go when their positions have been ""phased out"" due to yet another reorganization."
Program Officer,2015-07-06,"Program Officer in Seattle, WA",2,,"There is no shortage of opportunities at the foundation. If you are proactive and don't get burned out (and have a decent manager) you can certainly create opportunities to grow and learn while you are there. But you will most certainly need to create them for yourself. If you come into the right role, you will have the world at your fingertips.   What is said about the benefits and compensation is true as well. It's really a first class package and above any industry standard for many of the positions here.","As an individual who had previously only worked at small organizations, this was an eye-opening experience for me. I can only imagine that it must be akin to working in a massive bureaucracy or government agency.   Everyone is on a different page here and things are constantly evolving at a rate that seems nearly impossible and certainly irresponsible. Restructurings of teams and strategy refreshes come rolling down the hill before teams are even able to get their feet under them. It's all quite MSFT-y in the culture and driven by a very, very old-fashioned, centralized, top-down management structure. Achieving any sort of actual results towards the mission within this environment is not impossible, but it certainly is the exception.   Managers are not incentivized to manage, lead, or make decisions. They are all accountable as individual contributors, so at the end of the day they are looking out for themselves. Nearly everyone who walks through the door (and I will certainly admit I am not immune to this) is on the personal quest for their own significance as it relates to the mission. This can very often override the greater good and any sense of working as a team.   The most important thing to know in all of this is that every dysfunction leads back to the founders themselves. Much of the problems are not solvable because of this fact. No one is able to have frank conversations with them. They dictate the culture at the very top and this drives everything else below. An annual results review meeting with each team is like presenting in front of a royal court. The weeks and months of churn and anxiety that lead up to these meetings are astounding and this is just one example.    Bottom line: go there for the opportunities, go there for your own career, but don't go there expecting to actually contribute to social impact."
Amazing and Rewarding Place to Work,2011-05-06,"Applications Technician in Seattle, WA",5,,"- I have always felt I am a valuable and contributing part of the foundation.  - My participation is always valued and requested. - Opportunity for personal growth is amazing - Compensation and benefits are more than fair. - Outreach possibilities within the community are encouraged - Foundation fosters a family-like work environment. - Incentives are high for ""green"" workplace/commute",- It does take quite a bit of effort and and indeterminate amount of meetings for decisions to be made.  - Organization as a whole is slow to change
Director,2017-05-04,"Director in Seattle, WA",4,,"It is the best of all worlds; mission driven, in a time in history that is unique, where our mission is understood and has such an opportunity for impact at scale; enough resources and investments to gain personal experience and personal growth; In the middle of defining and building a great internal culture; Amazing benefits, fulfilling work, good people, emerging values.","Get stuck in old stories, emphasize the complexity and difficulty in the work rather than the opportunity, put self care behind the mission and in turn lessen our impact."
An amazing place ... with some challenges,2013-04-21,"Deputy Director in Seattle, WA",3,,You will never work with a more talented and accomplished group of peers who share a deep commitment to a common goal. There are amazing people here.,"The organizational and management culture is challenging: a self-imposed emphasis on speed with rapid cycles of rethinking seem, in some strategies at least, to result in lots of false starts. On the team I joined, we had a very high turnover rate, especially at the higher levels, which was frustrating."
"In a word, disappointing.",2013-10-29,"Grants Management in Seattle, WA",2,,"Great mission, benefits, and name to add to your resume.","Contrary to the mission the Foundation doesn’t value people, employee retention, or people management skills in their work force. The craze of competition and murky political waters penetrates even the simplest of tasks and is exhausting even for the most game. The entire foundation lacks heart, caring, and compassion. Intelligence without passion and common sense makes for a giant think tank that isn’t connected to the the people the Foundation aims to serve."
"Mission is good, the leadership is bad",2016-09-11,"in Seattle, WA",1,,Benefits are top notch. Salary is somewhat comparable. The backbone and passion lies in the people and the grant makers.,"The challenge is that operations departments like HR and IT are run by egocentric people. If you look at these leaders, they are more interested in gettign an article in a magazine, working on fluff projects, and speaking to industry people, than actually running their operational teams. It is amazing how much money gets spent internally on remodeling for a ""better IT"" experience, instead of funding grants. In the programs you have the presidents doing pretty much whatever they want, so there is no congruity in the process and how money gets spent in this organization."
program assistant,2015-12-19,"Anonymous Employee in Seattle, WA",4,,"Great colleagues, great mission, great atmosphere and great benefits. Lots of interesting trainings and guest speakers available on campus","Always feel like the dumb one in the room, quite stressful and low pay for support positions. Managers not always trained in management skills. Limited advancement opportunities."
"Contribute to the greater good, but make sure you take care of yourself",2014-11-10,"Anonymous Employee in Seattle, WA",4,,"The mission is fantastic. The benefits are amazing. If you are on a good team, the colleagues are great. Most people have their heart in the right place.",It's a large group of type-A personalities in one space. Tools don't always work together. Can be very bogged down with red tape and the culture can be fraught with minefields. Some teams are quite dysfunctional.
Program Assistant Role in Global Development,2016-08-06,"Program Assistant in Seattle, WA",3,,"Amazing network, great benefits, work from home Fridays, knowledge acquisition. There are always speakers and big events going on at Gates. Attending these events was like getting a masters in topic specific public health without paying tuition. There is a lot of opportunity to learn at Gates.",The culture can be quite cut throat and the tension around the office can get intense. There a many systems in place that do not work effectively and hinder performance.
Same challenging place to work as it has always been,2011-06-08,"in Seattle, WA",1,,Benefits are outstanding The mission is truly worth while Compensation is fair market or above,The IT department lacks both leadership and accountability for delivering anything. Leadership sets ambiguous directions or goals and then are overlycritical about the progress or results and blame the team. Senior Management is not interested in the sucess or growth of their employees. The majority of senior management have consultants full time or part time to actually run the teams.
It's better than you've heard,2013-11-25,"Associate Program Officer in Seattle, WA",4,,"Working at the Gates Foundation provides an opportunity to be on the leading edge of work in your field with very smart colleagues, generous salary / benefits, and immense resources. People are, by and large, there because they're passionate about what they're doing. The Foundation is working very consciously to improve both their external and internal reputation. The connections you make while working there will take your career in amazing directions.","Seattle culture infiltrates the Foundation. There's a lot of talking and there can be annoying turf issues. Expensive outside consultants are used too often and consultant-speak unintelligible to normal humans is ubiquitous (e.g. ""boil the ocean"", ""surface learnings"", ""convening""). It is a family foundation, too, which means that an extraordinary amount of energy and time are devoted to getting and keeping the ""co-chairs"" engaged in your work. If they don't get or agree with the direction of where you're going, it doesn't happen. There is a definite bias toward technology solutions, even where they aren't appropriate. And it is easily the most narcissistic place I have ever worked. ""Tell us more about us! Tell us how bad we are! We want your open and honest feedback!"" My biggest frustration is the lack of internal mentors or conscious career development. That and ""the matrix""-- which alludes to the number of people you need to involve in anything you do. It's been humbling. Know that it is not a ""dream job"".   The best way to get there is to be great at what you do in your field. I ignore anyone who hits me up on LinkedIn because they've ""always wanted to work at the Foundation!"". That starts happening a lot once you begin working there."
Great place to work!,2016-08-26,"Program Assistant in Seattle, WA",5,,"Amazing benefits, beautiful campus and meaningful work. The people who work there are passionate for what they do and believe in the mission.","The issues that are worked on are so important that work life balance can be a struggle. When a person knows that their work might impact people's lives they tend to put more time and effort into it, meaning home life can suffer."
I loved my work but did not like the organizational culture.,2010-07-13,"Program Officer in Seattle, WA",2,,The mission  The amazing grantees you get to interact with  Brilliant and committed colleagues Great benefits  Nice offices and location The opportunity to constantly grow brain cells Resources People outside of the organization are impressed and interested in your work,"When you are inside you begin to realize that the emperor has no clothes. It is a fast-paced, mean, competitive culture where people with no life outside of work excel. I began to feel like I was on survivor. I was great at my job, but the process, bureaucracy, hierarchy, constant spin and changing of directions was disheartening and made my work difficult. The worst part was watching the effect on my grantees and the field. The leadership and management are horrible. Yelling, fist pounding and insults from management and leadership are tolerated. HR is not to be trusted. The slogan is ""every life has equal value"" but that must only be true outside of the doors because inside there are definitely lives that are valued above others based on pedigree and position."
Solid mission- but hostile work environment,2011-01-24,"in Seattle, WA",1,,"-The overall mission of the Foundation -Generous benefits package (health, dental, vision, and contribution to a 401k plan)",-The Foundation is an unusual organization. It is plagued by management and leadership issues.  -The entire culture is defined by the hostile and chaotic work environment.  -Very 'America-centric' place to work. It isn't necessarily tolerant of people from different cultural backgrounds.  -Old boy's club- that likes to promote based on nepotism. -Disrespect of non-Christian religious backgrounds. HR does nothing to address or help people who feel attacked and disrespected. -Arrogance- as the grantees have also complained. -President of Global Development often has personality conflicts- which affect the entire silo. -Hostile work environment with arbitrary decision-making and yelling.
Real commitment to culture change.,2016-07-01,"Operations Manager in Seattle, WA",4,,"An amazing mission, many wonderful caring people, challenging global problems, and incredible resources make for a stimulating and dynamic environment.","There's a serious effort underway to improve the culture, and unlock the true potential of this place. It will take some time, but I'm impressed with our CEO's commitment. Culture is a top priority for her and I'm seeing hopeful signs that we're on the right path."
Happy Happy,2016-11-30,"in Vienna, VA",5,,"Absolutely compelling mission and an opportunity to work with world-class people from all over the world in health, development and education. There is some turn over at the foundation and most professionals come in at a mid-point in their careers and stay for a few years before moving on to the next big thing.","Sometimes difficult to see the nexus between the work being done in Seattle and how it is actually affecting people in the ""field."" Management is improving - in particular with some recent hires of true managers in the fields the foundation works in."
Stressful job and mean people,2011-06-16,"in Seattle, WA",2,,Great new campus and bike lockers,1st year you will spend 70 hours per week working. The 2nd not much less. Support of management for consultants is more than the full time employees. Management support a mean culture that take people down. In most cases it is the full time employees that suffers the most. Not a good environment for the long term. If you have family don't work here.
Deputy Director,2015-12-23,"Deputy Director in Seattle, WA",4,,You get to work with extremely smart and impressive colleagues. You get to invest in creative entrepreneurs and innovators who are trying to change the world for the better.,"It takes almost a year to earn ""your operating license"" within the organization and too much time is spent on internal process versus investing and working with the field to maximize impact."
Great mission held back by the culture.,2013-07-16,"Manager in Seattle, WA",2,,"Great mission, and the Gates family is hugely inspirational. Great place to work with a diverse group of people and learn a lot, and be exposed to experiences that can't be found elsewhere. Benefits are great, probably some of the best around.","For a non-profit It's an extremely competitive work environment. The culture encourages narcissism and entitlement, an there's an abundance of nepotism in hiring. Most managers don't know how to manage employees or budgets."
Great mission but many missed opportunities,2015-10-17,"Anonymous Employee in Seattle, WA",2,,Mission. Lack of resource constraints typically encountered working for a non-profit. Extraordinary technical (e.g. programmatic) talent (in contrast to surprisingly weak management talent). Great benefits.,"As an organization and ""business"" very badly managed -- from strategy to resource allocation to talent management. This arises from (1) having technical experts in senior management positions, and (2) over-conciliatory, consensus-driven, passive-aggressive culture. Where pockets of true management talent exists, it's highly under-utilized. Management decision-making is undisciplined and political, resulting in sub-optimal results."
Senior Program Officer,2015-11-05,"Senior Program Officer, Global Health in Seattle, WA",2,,"Smart people, endless resources, great compensation and benefits, lots of interesting travel, willingness to take risks.","Too many internal politics and too much bureaucracy. Too much ""stakeholder buy-in"" required to make decisions and move projects forward. Terrible work/life balance. Tons of email and meetings and not enough time to do actual thoughtful work."
A very manic-depressive place to work,2012-09-11,"Anonymous Employee in Seattle, WA",3,,"The mission, the people, the campus, the chance to do work that actually makes a difference in the world.","Hierarchy, back-stabbing, bad decision-making, layers and layers of process and bureaucracy on top of everything. Most of the good work I've done here, I did in secret. If I had shared my plans, someone would have tried to kill it."
"Excellent experience, the environment is dynamic and challenging",2013-02-17,"Program Officer in Seattle, WA",5,,"Great colleagues, challenging environment, important issues. It is a very unique place to work -- great opportunities, the chance to be entrepreneurial, and to push for positive change. The diversity of the issues is also unique and creates an opportunity to learn from other areas.","Growing quickly, increasingly corporate and more process."
Bill and Melinda Gates Foundation,2012-11-02,"Program Officer in Seattle, WA",4,,Mission; ability to have impact; ability to move ideas to action; smart and dedicated colleagues; high level of intellectual dialogue; thorough strategic thinking,Political and hierarchical culture; some unnecessary bureaucracy; internal promotion is rare and career development opportunities severely limited; lack of transparency in decision-making;
An amazing place ... with some challenges,2013-04-21,"Deputy Director in Seattle, WA",3,,You will never work with a more talented and accomplished group of peers who share a deep commitment to a common goal. There are amazing people here.,"The organizational and management culture is challenging: a self-imposed emphasis on speed with rapid cycles of rethinking seem, in some strategies at least, to result in lots of false starts. On the team I joined, we had a very high turnover rate, especially at the higher levels, which was frustrating."
"In a word, disappointing.",2013-10-29,"Grants Management in Seattle, WA",2,,"Great mission, benefits, and name to add to your resume.","Contrary to the mission the Foundation doesn’t value people, employee retention, or people management skills in their work force. The craze of competition and murky political waters penetrates even the simplest of tasks and is exhausting even for the most game. The entire foundation lacks heart, caring, and compassion. Intelligence without passion and common sense makes for a giant think tank that isn’t connected to the the people the Foundation aims to serve."
A very unique environment,2013-06-29,"Program Officer in Seattle, WA",4,,"Opportunities to learn every day, exposure to the best and brightest in the staff and the people the Foundation brings in to collaborate, awesome mission, beautiful campus, culture of continuous improvement",On occasion the egos and politics can get to be a bit much. A relatively young organization still working on its internal processes
"Mission is good, the leadership is bad",2016-09-11,"in Seattle, WA",1,,Benefits are top notch. Salary is somewhat comparable. The backbone and passion lies in the people and the grant makers.,"The challenge is that operations departments like HR and IT are run by egocentric people. If you look at these leaders, they are more interested in gettign an article in a magazine, working on fluff projects, and speaking to industry people, than actually running their operational teams. It is amazing how much money gets spent internally on remodeling for a ""better IT"" experience, instead of funding grants. In the programs you have the presidents doing pretty much whatever they want, so there is no congruity in the process and how money gets spent in this organization."
Excellent Company,2017-08-10,"Program Assistant in Seattle, WA",5,,"The mission, the BENEFITS, the travel, and the people - it is an amazing place to work.",Most people in administrative roles are over qualified for their job. There isn't a clear career path at the organization.
"Great benefits, smart people, limited by reorgs",2020-02-13,"Legal Assistant in Seattle, WA",4,,"Benefits, beautiful office environment, Seattle location closes for week in December, onsite gym","Constant reorgs, no room for growth, lots of bureaucracy and politics, meeting culture and all decisions made by committee, which slows progress and waters down ideas"
Challenging and great learning experience,2011-02-25,"Program Assistant in Seattle, WA",4,,You contribute to society at large in a big way by supporting their work Selective employment process = smart co-workers challenging and fast paced,"Very flat organization, difficult to move up or get promoted from within."
Program Assistant Role in Global Development,2016-08-06,"Program Assistant in Seattle, WA",3,,"Amazing network, great benefits, work from home Fridays, knowledge acquisition. There are always speakers and big events going on at Gates. Attending these events was like getting a masters in topic specific public health without paying tuition. There is a lot of opportunity to learn at Gates.",The culture can be quite cut throat and the tension around the office can get intense. There a many systems in place that do not work effectively and hinder performance.
Same challenging place to work as it has always been,2011-06-08,"in Seattle, WA",1,,Benefits are outstanding The mission is truly worth while Compensation is fair market or above,The IT department lacks both leadership and accountability for delivering anything. Leadership sets ambiguous directions or goals and then are overlycritical about the progress or results and blame the team. Senior Management is not interested in the sucess or growth of their employees. The majority of senior management have consultants full time or part time to actually run the teams.
I loved my work but did not like the organizational culture.,2010-07-13,"Program Officer in Seattle, WA",2,,The mission  The amazing grantees you get to interact with  Brilliant and committed colleagues Great benefits  Nice offices and location The opportunity to constantly grow brain cells Resources People outside of the organization are impressed and interested in your work,"When you are inside you begin to realize that the emperor has no clothes. It is a fast-paced, mean, competitive culture where people with no life outside of work excel. I began to feel like I was on survivor. I was great at my job, but the process, bureaucracy, hierarchy, constant spin and changing of directions was disheartening and made my work difficult. The worst part was watching the effect on my grantees and the field. The leadership and management are horrible. Yelling, fist pounding and insults from management and leadership are tolerated. HR is not to be trusted. The slogan is ""every life has equal value"" but that must only be true outside of the doors because inside there are definitely lives that are valued above others based on pedigree and position."
Solid mission- but hostile work environment,2011-01-24,"in Seattle, WA",1,,"-The overall mission of the Foundation -Generous benefits package (health, dental, vision, and contribution to a 401k plan)",-The Foundation is an unusual organization. It is plagued by management and leadership issues.  -The entire culture is defined by the hostile and chaotic work environment.  -Very 'America-centric' place to work. It isn't necessarily tolerant of people from different cultural backgrounds.  -Old boy's club- that likes to promote based on nepotism. -Disrespect of non-Christian religious backgrounds. HR does nothing to address or help people who feel attacked and disrespected. -Arrogance- as the grantees have also complained. -President of Global Development often has personality conflicts- which affect the entire silo. -Hostile work environment with arbitrary decision-making and yelling.
Gates Foundation,2015-06-22,"Anonymous Employee in Seattle, WA",4,,"Mission of the foundation is easy to get behind - all lives have equal value. Work with good people. Health clinic on site, focus on sustainability",No direct bus routes decision making either drawn out or not thought thoroughly through may involve a lot of travel for certain positions
Stressful job and mean people,2011-06-16,"in Seattle, WA",2,,Great new campus and bike lockers,1st year you will spend 70 hours per week working. The 2nd not much less. Support of management for consultants is more than the full time employees. Management support a mean culture that take people down. In most cases it is the full time employees that suffers the most. Not a good environment for the long term. If you have family don't work here.
Awesome! Super talented people determined to change the world!,2013-03-14,"Business Analyst in Seattle, WA",5,,Awesome coworkers Opportunity to make an impact Very professional work environment Superb facilities for staff (benefits and salary),slow decision making Regional offices aren't empowered enough to make strategic decisions Poor work life balance
Feel good about where you work,2013-05-15,"Anonymous Employee in Seattle, WA",4,,"Satisfying to work at a place where even if you're not doing the work on the ground, the work you do enables it in some way.",There is a fine line between pride of enabling good work and arrogance. There seems to be quite a bit of the latter and that was disappointing.
Great mission held back by the culture.,2013-07-16,"Manager in Seattle, WA",2,,"Great mission, and the Gates family is hugely inspirational. Great place to work with a diverse group of people and learn a lot, and be exposed to experiences that can't be found elsewhere. Benefits are great, probably some of the best around.","For a non-profit It's an extremely competitive work environment. The culture encourages narcissism and entitlement, an there's an abundance of nepotism in hiring. Most managers don't know how to manage employees or budgets."
Not for everyone,2016-03-04,"Senior Program Assistant in Seattle, WA",4,,You have the opportunity to be a part of doing something positive in the world and to meet some terrific people.,"It can feel like working for a behemoth and decision-making is confusing and often senseless, even on small teams."
"A good place to work, with good people",2020-05-30,"Museum Professional in Seattle, WA",4,,"It's all the perks of working for a tech company (free food, beautiful offices etc.) without feeling evil. People really care about the work they are doing which is motivating.","Because people are so motivated, you can get sucked into becoming a workaholic. Also, I noticed that different departments/teams are doing a better job at diversity and inclusion than others, and there is a lot of room for improvement."
"Wonderful individuals, poor teams",2012-05-15,"Associate Program Officer, Global Health in Seattle, WA",2,,"Benefits, 15% contribution to retirement fund Potential for learning Access to leaders in the field Opportunity to make an impact",Senior leadership uses fear tactics Managers often do not have good management skills or enough experience No work-life balance - managers do not take their vacation days
"Noble mission and goals, but substandard management/execution",2016-08-27,"Program Officer in Seattle, WA",1,,Great mission and visionary goals. The large endowment and payout make the Gates Foundation a true game changer in the development business. Advocacy by the Co-Chairs has tremendous potential.,Lots of shifting strategies. Lack of clear priorities and institutional policies - change in leadership/director roles brings change in entire teams. HR is not well developed. Country offices are a drag.
So much potential...,2013-01-16,"Anonymous Employee in South Seattle, WA",2,,Smart people; significant funding to do interesting work; great mission; committed co-chairs,"People are not very nice; a place where favoritism reigns, resulting in a lot of sucking up to superiors; not diverse, despite the populations and geographies we intend to reach (related: program officers have very little, if any, experience living and working in those geographies); highly theoretical, not very practical;"
Too many layers and constant process change,2018-03-27,"Program Officer in Seattle, WA",3,,Excellent pay and benefits. Flexibility in developing and managing grants.,"Too many layers of ""managers"" and ""consultants"" with minimal development experience between program officers and the co chairs. More talk about ""rigor"" and ""intellectual dialogue"" than actually existed."
Constant Change,2013-07-18,"Anonymous Employee in Seattle, WA",2,,Great new campus environment; some good people in the ranks,"Lack of vision and leadership leads to constantly reorganizing the business units and programs. Too much middle management and lots of folks with big ol' egos. Raikes' temper tantrums were mildly entertaining at least.   There's no work/life balance at this organization- everyone wants to prove they are the hard-charging, A-student, workforce superhero. All of this and what is really being accomplished?"
"Great mission, lots of BS",2019-11-03,"Senior Program Assistant in Seattle, WA",4,,-Really smart people -Cool and interesting projects,-Internal politics slow things down -The amount of high-school drama crap that adult employees get away with is absolutely appalling
"Unhealthy, Chaotic Environment; Externally Glamorous, Internally Demoralizing",2010-08-07,"in Seattle, WA",1,,"- Mission to help those most in need all over the world is admirable and respectable - Excellent, generous array benefits - Local, national, and international recognition of company name  - Meetings with high profile leaders and scholars - Fun activities to bring co-workers together","- Deplorable, counterintuitive, counterproductive management - Elitist, snobbish, crony country-club corporate culture - Misappropriation of employees' skills and capabilities - Difference of perspective from status quo is self-defeating and disrespected - No accountability for bad decisionmaking or poor work performance - No consistency with execution or enforcement of foundation policies for any given situation; there is no standard procedure for achieving objectives; foundation constantly operates by exception rather than standard - Inapproachable, unreliable, untrustworthy HR department defends perpetrators of misconduct and punishes those who report them - Displays of homophobic intolerance, racial intolerance, and ageism are not disciplined or reprimanded - Employees without managerial skills are promoted to mid-level or senior-level management - Occasional re-organizations often eliminate an employee's position without the employee's knowledge in advance or unexpectedly quadruples the workload for employees who already have too many responsibilities - Despicable treatment of program assistants (they are perpetually undervalued) - Abhorrent treatment of temporary employees - Cannot report work issues to supervisors because they are either a) untrustworthy and biased, b) contributing to the problem, or c) the ones causing the problem - Employees who should rightfully be promoted to management are patronized by supervisors - Employees are typecasted into roles; very difficult to attain higher level positions; transfers are often discouraged; professional growth cannot be taken seriously - Hypocrisy and abuse of foundation's 14 guiding principles internally among employees - Lack of privacy (one cannot make a personal phone call from workspace without being overheard by two or three people) - No sense of urgency to get things done; the culture condones laziness, procrastination, and inefficiency much to the consternation of employees who need to resolve issues quickly and timely - Several employees are frequently burnt out, exhausted, constantly worried, frustrated with no support from management - Blatant, oblivious ignorance of employees' roles and responsiblities, even among team members within the same department; many of the supervisors have very little inclination of what their direct reports do on a daily basis"
Excellent Benefits,2019-06-11,"Program Coordinator in Seattle, WA",4,,Benefits and mission are excellent,Culture is toxic and impractical - well intended but exhausting
no promotions on some teams,2015-05-31,"Associate Program Officer in Seattle, WA",2,,"career advancement, and pay is generous when compared externally",pay and responsibilities for the APO job range exorbitantly.
Great Place to work,2010-12-16,"in Seattle, WA",5,,"Amazing mission, do something to help change the world Great place to learn new things and learn from others with vast experience Incredible benefits Extremely smart people",We grew quickly so lots of systems and processses still being developed Program teams don't always respect or appreciate work of operations teams Sometimes workloads are high
Toxic culture and managers prevent contributing consistently towards worthwhile foundation mission,2014-02-16,"Anonymous Employee in Seattle, WA",1,,Adding BMGF name to your resume Beautiful campus Competitive pay and benefits,"Subject matter experts with no previous people-managing experience consistently given supervisory roles over teams. This lack of leadership experience (and yes folks, leading is different than managing) coupled with the elitist, politically deceitful and purposeful back-stabbing of colleagues, team-members and consultants results in a perfect-storm of toxicity and dehumanizing behavior. Shamefully, you'll find this behavior not only tolerated, but rewarded and enabled at the cost of rapid mass exodus from toxic teams. Is upper management really unable to discern that the problem is the so-called leader placed over these teams?  Witnessing borderline abusive and demoralizing approaches with employees, contingent workers(who truly are treated as sub-human at times) and consultants with no accountability, for years now, is stomach-churning, at best.   HR team is liken to the foundation's personal mafia. Do NOT engage this department unless you are prepared to be targeted next. Sadly, our team has watched multiple highly skilled, accomplished, capable team members fall wayside to their procedure ""siding with upper management to create 'performance issues' for employees who seek their guidance or bring legitimate grievances to their attention"". Not safe! The revolving doors in teams across the foundation are testament to this.  The amazing work-life balance others report is solely dependent upon the team you land in and the manager you have. For many, expect to work 60+ hours, with direction to report anything over 40 hours as overtime, then prepare to defend your ""level of efficiency"" as a thank-you for your hard work.   If you are seeking employment here, be sure to conduct your due-diligence about the specific reputation, practices, and managing principles of your potential team. This may make or break your entire experience."
Program Officer,2015-07-06,"Program Officer in Seattle, WA",3,,"Mission-driven organization, smart people, great access/opportunities to learn about different regions and organizations, and wonderful health benefits (full coverage).","Lack of transparency at the leadership level, dearth of managers who actually have the experience or desire to develop people, very hard to find career ladder opportunities."
Great benefits,2015-06-18,"Project Manager in Seattle, WA",5,,"Awesome mission and really cool opportunities to see famous speakers. Awesome campus. Really good pay and great benefits (free health care, 6 months maternity/paternity leave, 15% employer contribution to 401K. New CEO and management is great.",Very analytical. Need more coordinators & partnership experts. Work to simply processes is underway and needed.
"Great mission, deplorable employee morale",2020-05-17,"Anonymous Employee in Seattle, WA",2,,"Great benefits, paid time off, honorable mission","To succeed, you will need privilege and pedigree. The operational staff are expendable.   If you are not a FTE, you will not be a part of the foundation internal events."
Excellent benefits,2018-04-22,"Senior Program Officer in Washington, DC",4,,"Working at the Gates Foundation comes with a fantastic suite of benefits including 1 year maternity/ paternity leave. To a one, the employees are focused on making the world a better place.","As the biggest foundation in the world, there’s a fair amount of bureaucracy. The ease of dealing with it is largely dependent on the particular manager."
"Great mission, poor working environment.",2011-07-16,"in Seattle, WA",2,,The mission is fantastic. We are privileged to work excellent grantees.,"There is a lot of internal process to get buy in for an idea, and many good ideas are scuttled in the process. Sometimes people are too busy to learn."
B&MGF,2016-02-20,"Grants and Contracts Coordinator in Seattle, WA",3,,Very well run organization. A lot of unnecessary thought process and re-working of the machine out of the sake of boredom.,Lots of politics and networking necessary for advancement. Make sure you align yourself with someone who can politic on your behalf.
Great experience for mid-career boosting,2019-12-01,"Associate Program Officer in Seattle, WA",4,,Excellent network with incredible opportunity to create impact.,Say goodbye to work-life balance and expect to travel a lot. You will also spend an exorbitant amount of time preparing for internal meetings.
So much potential!,2015-09-24,"Senior Program Officer Global Development in Seattle, WA",3,,Amazing potential in program work; smart and capable colleagues; incredible benefits.,Decision making is quite hierarchical. Lack of empowerment among accomplished professional staff.
"Excellent experience, the environment is dynamic and challenging",2013-02-17,"Program Officer in Seattle, WA",5,,"Great colleagues, challenging environment, important issues. It is a very unique place to work -- great opportunities, the chance to be entrepreneurial, and to push for positive change. The diversity of the issues is also unique and creates an opportunity to learn from other areas.","Growing quickly, increasingly corporate and more process."
Bill and Melinda Gates Foundation,2012-11-02,"Program Officer in Seattle, WA",4,,Mission; ability to have impact; ability to move ideas to action; smart and dedicated colleagues; high level of intellectual dialogue; thorough strategic thinking,Political and hierarchical culture; some unnecessary bureaucracy; internal promotion is rare and career development opportunities severely limited; lack of transparency in decision-making;
If you would like working for Microsoft...you won't mind the Foundation,2013-06-15,"Anonymous Employee in Seattle, WA",3,,"Talented people, good intentions, great benefits",Too many reorgs and little support for line staff
A very unique environment,2013-06-29,"Program Officer in Seattle, WA",4,,"Opportunities to learn every day, exposure to the best and brightest in the staff and the people the Foundation brings in to collaborate, awesome mission, beautiful campus, culture of continuous improvement",On occasion the egos and politics can get to be a bit much. A relatively young organization still working on its internal processes
Excellent Company,2017-08-10,"Program Assistant in Seattle, WA",5,,"The mission, the BENEFITS, the travel, and the people - it is an amazing place to work.",Most people in administrative roles are over qualified for their job. There isn't a clear career path at the organization.
"Great benefits, smart people, limited by reorgs",2020-02-13,"Legal Assistant in Seattle, WA",4,,"Benefits, beautiful office environment, Seattle location closes for week in December, onsite gym","Constant reorgs, no room for growth, lots of bureaucracy and politics, meeting culture and all decisions made by committee, which slows progress and waters down ideas"
Challenging and great learning experience,2011-02-25,"Program Assistant in Seattle, WA",4,,You contribute to society at large in a big way by supporting their work Selective employment process = smart co-workers challenging and fast paced,"Very flat organization, difficult to move up or get promoted from within."
Not getting better,2015-12-11,"Anonymous in Seattle, WA",1,,"Great mission Lots of great smart, dedicated mission driven colleagues Interesting work","New leadership all from silicon valley - lots of hubris Not realistic in expectation setting or the state of systems and processes, we can't wave our arms and just ""do something different""  Things are getting worse not better New executive leadership is as dysfunctional as ever"
